ID_označavanja;STUPNJEVI_UGROZENOSTI_ID_stupnja;POPULACIJE_ID_populacije;datum
11645;13;8323;2021-10-05
11646;10;8324;2010-10-05
11647;1;8325;2022-08-07
11648;12;8326;2014-03-19
11649;13;8326;2013-07-19
11650;1;8327;2021-10-15
11651;8;8327;2016-08-08
11652;13;8328;2018-11-13
11653;8;8329;2020-05-14
11654;8;8329;2012-01-31
11655;5;8330;2010-01-10
11656;3;8331;2020-04-02
11657;4;8332;2015-02-17
11658;13;8332;2014-03-22
11659;7;8333;2011-06-28
11660;7;8334;2021-07-12
11661;8;8335;2015-07-21
11662;12;8336;2013-04-27
11663;3;8337;2023-01-30
11664;5;8338;2013-01-05
11665;4;8338;2022-05-27
11666;6;8339;2014-06-26
11667;14;8340;2015-05-08
11668;4;8341;2020-01-20
11669;2;8342;2012-03-04
11670;10;8343;2011-03-29
11671;12;8344;2023-02-27
11672;12;8345;2016-09-26
11673;1;8346;2021-01-09
11674;11;8347;2012-11-12
11675;2;8348;2018-10-23
11676;13;8349;2021-10-18
11677;3;8350;2021-08-10
11678;7;8351;2022-11-11
11679;9;8351;2020-09-16
11680;8;8352;2018-07-20
11681;13;8353;2020-10-07
11682;8;8354;2023-03-04
11683;7;8355;2018-03-07
11684;13;8356;2012-12-03
11685;14;8357;2016-02-28
11686;7;8358;2014-10-23
11687;11;8359;2015-12-09
11688;12;8360;2021-10-11
11689;9;8361;2012-12-28
11690;12;8362;2018-01-04
11691;3;8363;2011-07-09
11692;6;8364;2012-07-20
11693;5;8365;2017-10-29
11694;8;8365;2021-04-18
11695;14;8366;2020-07-25
11696;7;8367;2020-07-22
11697;1;8368;2016-01-03
11698;1;8369;2017-08-07
11699;4;8370;2020-11-10
11700;2;8371;2021-04-18
11701;4;8372;2011-02-03
11702;3;8373;2014-05-26
11703;3;8374;2019-09-25
11704;12;8375;2014-11-20
11705;12;8376;2011-04-12
11706;1;8377;2021-02-14
11707;14;8378;2019-10-20
11708;12;8379;2023-04-03
11709;10;8379;2018-08-01
11710;6;8380;2019-11-18
11711;11;8380;2019-04-13
11712;2;8381;2021-08-24
11713;2;8381;2019-09-10
11714;10;8382;2019-12-22
11715;9;8383;2020-04-02
11716;14;8384;2016-02-22
11717;9;8385;2017-03-09
11718;9;8386;2018-07-08
11719;11;8387;2016-02-14
11720;8;8388;2020-03-14
11721;14;8389;2023-05-02
11722;2;8389;2012-03-27
11723;4;8389;2012-01-11
11724;6;8390;2018-12-03
11725;13;8391;2013-08-26
11726;12;8392;2019-05-06
11727;1;8393;2014-02-17
11728;12;8393;2023-07-06
11729;10;8394;2014-06-26
11730;9;8395;2019-12-22
11731;2;8395;2018-11-11
11732;12;8396;2021-06-02
11733;1;8397;2017-04-11
11734;7;8398;2013-09-05
11735;10;8398;2021-10-01
11736;10;8398;2015-11-14
11737;7;8399;2015-12-26
11738;1;8399;2015-11-20
11739;8;8400;2021-05-23
11740;4;8400;2017-04-01
11741;11;8401;2014-05-06
11742;14;8402;2018-04-27
11743;1;8403;2020-02-11
11744;5;8404;2021-12-02
11745;1;8405;2012-08-24
11746;4;8406;2023-09-10
11747;8;8407;2017-07-06
11748;2;8407;2016-06-27
11749;11;8407;2020-10-05
11750;14;8408;2019-03-21
11751;3;8409;2020-07-26
11752;8;8410;2018-03-10
11753;2;8411;2023-12-25
11754;3;8412;2016-02-13
11755;5;8413;2015-08-12
11756;8;8414;2015-09-17
11757;2;8414;2018-10-12
11758;9;8415;2012-02-11
11759;14;8416;2023-12-17
11760;1;8417;2010-07-22
11761;2;8418;2017-04-05
11762;14;8419;2021-02-21
11763;12;8420;2017-09-19
11764;4;8421;2015-04-09
11765;12;8421;2012-03-29
11766;9;8422;2010-11-09
11767;6;8422;2012-07-23
11768;14;8423;2020-01-29
11769;11;8424;2013-09-19
11770;10;8425;2023-08-18
11771;6;8425;2014-01-30
11772;8;8426;2014-07-16
11773;3;8427;2012-07-11
11774;14;8428;2010-03-16
11775;6;8429;2020-07-29
11776;14;8429;2014-05-15
11777;2;8430;2013-10-08
11778;2;8431;2012-08-27
11779;3;8431;2016-01-22
11780;4;8431;2016-07-10
11781;10;8432;2018-07-14
11782;6;8433;2010-05-30
11783;1;8434;2010-11-15
11784;6;8435;2012-09-27
11785;6;8435;2015-01-12
11786;9;8435;2015-04-09
11787;12;8436;2012-02-06
11788;13;8436;2018-11-16
11789;10;8437;2012-05-14
11790;12;8438;2013-05-31
11791;3;8439;2015-03-09
11792;14;8440;2016-12-07
11793;5;8441;2014-10-04
11794;3;8442;2020-05-19
11795;4;8443;2011-08-14
11796;4;8444;2014-05-31
11797;9;8445;2013-03-12
11798;7;8445;2021-01-01
11799;14;8446;2010-05-11
11800;13;8446;2018-08-11
11801;9;8446;2017-10-13
11802;1;8447;2012-09-14
11803;10;8448;2014-03-25
11804;1;8449;2020-02-21
11805;10;8449;2012-11-27
11806;3;8450;2020-10-17
11807;6;8451;2023-07-14
11808;7;8452;2010-05-10
11809;9;8453;2021-01-09
11810;4;8454;2014-07-17
11811;1;8454;2011-06-28
11812;12;8455;2020-12-15
11813;8;8455;2018-07-09
11814;5;8455;2015-09-01
11815;2;8456;2014-05-16
11816;10;8457;2010-02-19
11817;3;8458;2013-06-10
11818;10;8459;2022-06-05
11819;14;8459;2023-03-24
11820;7;8460;2021-01-31
11821;12;8461;2017-11-18
11822;1;8461;2017-04-28
11823;4;8461;2014-07-04
11824;6;8462;2014-12-21
11825;4;8463;2022-01-11
11826;12;8463;2012-01-03
11827;14;8463;2017-08-06
11828;5;8464;2016-09-13
11829;3;8465;2018-04-01
11830;5;8466;2016-12-21
11831;9;8466;2020-09-01
11832;3;8466;2018-01-12
11833;9;8467;2021-09-07
11834;9;8467;2010-03-18
11835;5;8468;2021-08-18
11836;4;8468;2017-11-07
11837;2;8469;2022-10-22
11838;6;8470;2023-11-07
11839;7;8470;2013-07-03
11840;11;8471;2023-01-07
11841;1;8472;2012-07-02
11842;4;8473;2016-12-30
11843;7;8474;2013-07-17
11844;14;8475;2015-12-14
11845;5;8476;2023-07-14
11846;12;8477;2016-05-17
11847;1;8478;2019-08-07
11848;7;8479;2017-05-14
11849;10;8480;2014-06-08
11850;6;8481;2011-01-20
11851;9;8481;2019-04-18
11852;6;8482;2011-12-05
11853;2;8483;2019-03-08
11854;13;8483;2019-01-01
11855;11;8484;2021-04-03
11856;13;8484;2012-12-11
11857;10;8484;2022-04-08
11858;7;8485;2021-06-16
11859;13;8486;2016-01-10
11860;7;8487;2011-02-09
11861;9;8487;2020-05-15
11862;9;8488;2011-11-18
11863;11;8488;2023-11-25
11864;14;8488;2013-08-28
11865;7;8489;2014-04-18
11866;3;8490;2019-07-28
11867;3;8491;2023-09-16
11868;14;8491;2010-03-11
11869;8;8492;2013-01-20
11870;6;8493;2011-08-26
11871;12;8493;2022-04-03
11872;4;8494;2014-02-04
11873;2;8495;2013-09-06
11874;3;8495;2023-03-28
11875;11;8496;2011-02-22
11876;2;8496;2023-07-06
11877;6;8496;2012-08-08
11878;8;8497;2011-07-19
11879;9;8497;2015-07-15
11880;13;8497;2020-08-05
11881;3;8498;2015-12-28
11882;14;8499;2021-04-08
11883;5;8500;2023-05-24
11884;7;8501;2010-04-17
11885;7;8502;2016-05-07
11886;13;8503;2023-09-19
11887;10;8503;2015-01-05
11888;6;8504;2019-01-07
11889;14;8505;2020-06-06
11890;13;8506;2014-05-08
11891;6;8506;2022-03-16
11892;2;8507;2015-09-16
11893;8;8508;2019-09-14
11894;7;8509;2016-06-12
11895;6;8510;2016-04-19
11896;14;8511;2012-09-24
11897;2;8512;2021-07-22
11898;13;8513;2023-07-14
11899;2;8514;2010-06-20
11900;12;8514;2020-08-24
11901;1;8515;2020-07-11
11902;4;8516;2011-12-25
11903;14;8517;2022-03-26
11904;13;8517;2022-01-04
11905;1;8517;2014-10-21
11906;11;8518;2019-07-13
11907;2;8519;2010-07-10
11908;2;8519;2015-06-22
11909;9;8520;2014-05-06
11910;4;8520;2014-02-22
11911;13;8521;2012-07-01
11912;3;8522;2014-08-03
11913;9;8522;2014-08-04
11914;6;8523;2011-04-27
11915;4;8523;2022-05-14
11916;7;8524;2010-12-14
11917;2;8524;2019-01-14
11918;9;8524;2011-06-15
11919;2;8525;2019-05-26
11920;1;8526;2018-11-14
11921;5;8527;2011-02-06
11922;3;8528;2014-08-07
11923;10;8529;2011-04-29
11924;1;8529;2012-03-02
11925;8;8530;2012-03-28
11926;11;8531;2012-11-14
11927;7;8532;2017-01-11
11928;8;8533;2022-08-25
11929;5;8534;2023-07-27
11930;9;8535;2016-08-02
11931;8;8536;2010-10-02
11932;11;8536;2012-08-17
11933;12;8537;2023-06-18
11934;5;8538;2010-06-05
11935;11;8539;2012-04-21
11936;6;8539;2014-10-05
11937;6;8539;2016-03-04
11938;1;8540;2012-05-17
11939;5;8541;2012-09-21
11940;8;8541;2010-02-02
11941;8;8542;2012-08-17
11942;7;8542;2023-11-07
11943;7;8543;2020-02-19
11944;5;8544;2016-02-29
11945;10;8545;2011-01-23
11946;10;8546;2010-11-26
11947;10;8546;2012-11-19
11948;9;8547;2017-11-07
11949;14;8548;2023-07-15
11950;14;8549;2016-10-06
11951;3;8550;2019-07-21
11952;14;8551;2022-05-14
11953;8;8552;2018-10-29
11954;6;8553;2014-04-11
11955;13;8554;2011-12-25
11956;7;8555;2019-11-27
11957;14;8556;2010-10-20
11958;4;8557;2022-03-06
11959;5;8557;2015-11-10
11960;4;8558;2013-06-28
11961;3;8559;2019-01-21
11962;1;8560;2015-06-09
11963;13;8561;2015-02-02
11964;7;8562;2010-10-14
11965;6;8562;2013-03-09
11966;14;8563;2010-02-27
11967;6;8563;2015-07-15
11968;7;8563;2021-06-20
11969;13;8564;2019-11-10
11970;7;8565;2015-12-12
11971;3;8566;2018-07-25
11972;8;8567;2018-06-26
11973;8;8568;2019-02-14
11974;14;8569;2011-02-24
11975;12;8570;2022-10-12
11976;10;8570;2011-05-24
11977;4;8571;2010-04-10
11978;9;8572;2022-10-18
11979;5;8573;2016-08-05
11980;12;8574;2020-11-03
11981;12;8575;2016-06-26
11982;3;8575;2019-10-10
11983;10;8576;2018-03-29
11984;9;8577;2022-10-18
11985;3;8577;2016-01-08
11986;4;8578;2011-08-22
11987;6;8579;2013-08-15
11988;6;8579;2012-10-07
11989;6;8579;2015-05-01
11990;13;8580;2011-08-11
11991;6;8581;2014-09-17
11992;7;8582;2012-07-21
11993;13;8583;2010-02-10
11994;2;8584;2020-09-27
11995;3;8585;2021-03-11
11996;13;8586;2017-03-06
11997;8;8587;2019-09-13
11998;5;8588;2012-05-03
11999;4;8589;2010-09-19
12000;11;8590;2022-01-06
12001;10;8590;2014-07-22
12002;3;8591;2017-05-01
12003;10;8592;2020-07-19
12004;5;8593;2022-08-14
12005;6;8594;2013-07-09
12006;7;8595;2020-11-04
12007;12;8596;2011-01-13
12008;12;8597;2021-06-28
12009;2;8598;2016-03-15
12010;11;8599;2021-12-07
12011;13;8600;2015-07-31
12012;12;8600;2013-09-12
12013;13;8600;2022-09-13
12014;9;8601;2018-08-05
12015;5;8602;2015-07-28
12016;7;8602;2011-03-25
12017;4;8603;2021-01-14
12018;8;8603;2021-09-22
12019;3;8604;2023-12-04
12020;1;8604;2012-12-07
12021;7;8605;2012-12-06
12022;12;8606;2022-06-21
12023;4;8607;2020-01-29
12024;9;8608;2023-05-28
12025;9;8609;2013-09-11
12026;1;8610;2012-12-18
12027;10;8610;2012-11-04
12028;2;8611;2021-09-03
12029;12;8612;2012-12-14
12030;7;8612;2010-01-01
12031;10;8612;2017-07-24
12032;14;8613;2010-04-24
12033;6;8613;2013-03-28
12034;4;8613;2022-08-02
12035;8;8614;2023-01-09
12036;2;8615;2013-04-26
12037;4;8616;2012-05-12
12038;2;8616;2014-05-14
12039;4;8617;2020-04-10
12040;11;8618;2020-02-03
12041;12;8619;2013-10-14
12042;10;8619;2017-07-08
12043;4;8620;2018-10-11
12044;8;8620;2016-11-14
12045;9;8621;2023-11-06
12046;9;8622;2011-02-05
12047;8;8623;2013-11-20
12048;9;8624;2023-08-25
12049;12;8624;2021-12-24
12050;4;8625;2022-02-12
12051;5;8626;2018-02-16
12052;9;8627;2018-12-29
12053;6;8628;2015-05-22
12054;3;8629;2021-04-29
12055;3;8630;2016-06-22
12056;9;8631;2010-04-25
12057;14;8631;2015-03-18
12058;3;8632;2014-11-20
12059;12;8633;2014-07-30
12060;3;8634;2017-09-15
12061;1;8635;2022-05-18
12062;2;8635;2020-12-31
12063;2;8635;2012-10-21
12064;13;8636;2012-03-10
12065;13;8636;2023-03-28
12066;1;8637;2021-10-12
12067;9;8638;2022-07-26
12068;13;8639;2022-02-01
12069;8;8639;2010-10-08
12070;9;8640;2020-04-26
12071;5;8641;2017-01-24
12072;8;8642;2017-06-21
12073;1;8643;2011-08-02
12074;6;8643;2023-02-22
12075;9;8644;2021-12-25
12076;7;8645;2012-08-03
12077;11;8646;2022-10-05
12078;1;8646;2022-05-08
12079;6;8647;2012-06-10
12080;3;8647;2020-04-05
12081;7;8647;2010-07-02
12082;5;8648;2014-04-05
12083;5;8649;2014-05-11
12084;8;8649;2012-08-22
12085;5;8650;2019-03-20
12086;3;8651;2018-06-01
12087;13;8651;2019-05-15
12088;11;8652;2012-03-25
12089;4;8652;2011-05-10
12090;10;8653;2015-09-26
12091;2;8654;2012-01-30
12092;4;8654;2013-12-18
12093;4;8655;2010-04-06
12094;3;8655;2015-02-23
12095;11;8656;2022-01-19
12096;2;8657;2023-01-21
12097;7;8658;2015-08-09
12098;12;8659;2014-04-14
12099;3;8659;2023-09-30
12100;6;8660;2016-02-23
12101;3;8661;2011-02-17
12102;3;8662;2013-05-11
12103;9;8662;2011-05-03
12104;5;8663;2010-08-17
12105;7;8664;2022-06-21
12106;5;8665;2015-09-12
12107;7;8666;2013-04-14
12108;11;8666;2018-06-15
12109;13;8667;2018-05-15
12110;2;8668;2020-01-22
12111;11;8669;2014-06-02
12112;7;8670;2011-11-01
12113;6;8670;2018-05-06
12114;7;8670;2014-07-05
12115;5;8671;2023-02-18
12116;1;8671;2016-05-09
12117;8;8671;2019-11-30
12118;2;8672;2011-11-20
12119;5;8672;2021-12-07
12120;2;8673;2023-01-04
12121;4;8674;2017-06-14
12122;2;8674;2011-11-22
12123;13;8674;2014-06-20
12124;3;8675;2018-12-19
12125;4;8676;2017-03-25
12126;10;8677;2016-08-17
12127;12;8678;2012-06-30
12128;5;8679;2015-07-08
12129;13;8680;2015-01-02
12130;6;8680;2012-02-04
12131;10;8681;2012-06-09
12132;9;8682;2022-01-07
12133;13;8682;2013-01-17
12134;2;8682;2022-06-07
12135;9;8683;2020-11-02
12136;5;8683;2010-08-09
12137;6;8684;2018-05-11
12138;14;8684;2016-03-15
12139;6;8684;2014-06-23
12140;1;8685;2016-11-25
12141;14;8686;2023-10-27
12142;8;8686;2018-12-23
12143;6;8687;2018-01-15
12144;7;8688;2013-12-12
12145;13;8689;2019-12-13
12146;13;8689;2015-10-24
12147;12;8689;2015-07-31
12148;12;8690;2014-09-17
12149;10;8691;2013-04-17
12150;1;8692;2015-10-05
12151;8;8693;2020-09-12
12152;9;8694;2010-12-12
12153;1;8695;2022-08-20
12154;2;8695;2017-02-11
12155;14;8696;2018-12-03
12156;10;8697;2010-07-03
12157;7;8698;2014-03-30
12158;12;8699;2022-03-04
12159;12;8699;2017-06-13
12160;6;8700;2020-02-29
12161;4;8701;2021-07-29
12162;13;8702;2023-09-18
12163;13;8703;2022-07-24
12164;11;8704;2011-01-25
12165;5;8704;2021-09-22
12166;2;8705;2011-01-28
12167;5;8706;2014-11-16
12168;1;8706;2019-01-27
12169;13;8707;2012-04-26
12170;9;8708;2022-01-02
12171;11;8708;2019-07-13
12172;8;8709;2021-12-26
12173;6;8710;2022-08-28
12174;8;8711;2010-03-11
12175;12;8711;2019-06-27
12176;11;8711;2023-02-07
12177;13;8712;2015-05-10
12178;13;8712;2011-01-12
12179;9;8713;2013-04-02
12180;13;8713;2019-08-12
12181;14;8713;2012-07-18
12182;14;8714;2017-04-27
12183;4;8715;2016-12-30
12184;6;8716;2023-01-20
12185;10;8717;2019-09-18
12186;7;8718;2013-07-10
12187;14;8719;2018-03-20
12188;14;8720;2015-02-15
12189;4;8721;2020-03-23
12190;9;8721;2010-12-22
12191;11;8722;2023-10-12
12192;4;8723;2018-04-14
12193;7;8724;2020-06-17
12194;3;8725;2022-01-22
12195;12;8726;2010-01-09
12196;4;8727;2020-07-22
12197;11;8727;2019-05-22
12198;9;8728;2010-09-19
12199;10;8729;2013-02-09
12200;14;8730;2018-08-03
12201;9;8731;2017-07-20
12202;7;8732;2022-09-30
12203;6;8733;2014-08-06
12204;4;8734;2010-11-23
12205;9;8735;2023-03-25
12206;7;8735;2019-11-18
12207;13;8736;2022-07-07
12208;13;8736;2018-08-01
12209;10;8736;2017-12-26
12210;10;8737;2011-07-06
12211;5;8738;2016-03-25
12212;5;8739;2019-02-13
12213;10;8740;2012-09-19
12214;11;8741;2015-02-18
12215;11;8742;2010-07-28
12216;7;8742;2017-05-14
12217;4;8743;2018-03-20
12218;4;8744;2023-09-06
12219;1;8745;2010-05-20
12220;7;8746;2019-10-14
12221;4;8747;2019-06-05
12222;3;8747;2015-06-22
12223;10;8747;2017-06-06
12224;3;8748;2022-04-30
12225;10;8749;2019-12-03
12226;12;8750;2017-05-01
12227;11;8751;2016-11-22
12228;5;8752;2013-12-07
12229;6;8753;2017-03-02
12230;5;8753;2023-04-24
12231;8;8754;2021-02-10
12232;4;8754;2010-02-02
12233;11;8755;2021-12-22
12234;12;8755;2010-12-18
12235;12;8756;2012-11-20
12236;6;8757;2017-10-20
12237;4;8758;2015-11-07
12238;4;8758;2013-03-02
12239;6;8759;2021-12-10
12240;14;8760;2013-07-12
12241;3;8760;2022-03-02
12242;14;8761;2013-08-06
12243;9;8762;2011-11-03
12244;14;8762;2015-12-22
12245;2;8763;2014-10-28
12246;9;8764;2022-09-19
12247;11;8765;2023-12-25
12248;12;8766;2010-03-31
12249;12;8767;2011-10-04
12250;7;8768;2010-03-12
12251;9;8768;2014-06-07
12252;2;8769;2018-03-03
12253;13;8769;2022-05-22
12254;8;8770;2023-12-28
12255;9;8770;2013-07-27
12256;1;8770;2020-01-29
12257;12;8771;2018-09-05
12258;3;8772;2014-04-10
12259;10;8773;2015-01-10
12260;5;8774;2011-12-02
12261;3;8775;2020-05-21
12262;13;8776;2021-12-21
12263;2;8777;2010-09-04
12264;7;8778;2010-11-23
12265;11;8779;2019-06-21
12266;6;8780;2013-09-05
12267;10;8781;2018-11-03
12268;13;8782;2020-01-03
12269;6;8783;2017-12-05
12270;11;8784;2022-11-18
12271;10;8784;2022-06-20
12272;6;8785;2016-08-30
12273;5;8786;2014-08-13
12274;13;8787;2022-06-18
12275;6;8787;2016-08-04
12276;5;8787;2012-03-15
12277;8;8788;2023-04-18
12278;2;8789;2016-10-05
12279;7;8790;2019-04-22
12280;6;8791;2023-02-28
12281;3;8791;2021-06-25
12282;9;8792;2016-07-20
12283;1;8793;2022-01-10
12284;7;8794;2022-01-19
12285;14;8795;2011-01-04
12286;13;8796;2012-02-29
12287;1;8797;2014-09-12
12288;2;8798;2023-02-09
12289;5;8799;2014-03-08
12290;5;8800;2014-07-29
12291;9;8801;2017-11-30
12292;5;8802;2022-04-18
12293;4;8803;2019-11-29
12294;1;8804;2019-01-05
12295;11;8805;2010-10-12
12296;1;8805;2021-04-23
12297;2;8806;2012-07-24
12298;14;8807;2012-01-14
12299;12;8807;2015-08-31
12300;7;8807;2021-01-05
12301;3;8808;2023-09-22
12302;14;8808;2018-12-29
12303;14;8808;2019-12-09
12304;5;8809;2023-05-20
12305;8;8810;2013-02-10
12306;4;8811;2010-10-12
12307;12;8812;2016-01-08
12308;3;8813;2016-01-06
12309;14;8814;2019-12-17
12310;8;8815;2010-02-19
12311;2;8816;2015-03-17
12312;13;8816;2022-11-17
12313;11;8817;2016-08-08
12314;7;8818;2020-11-16
12315;11;8818;2021-11-02
12316;8;8819;2016-02-19
12317;14;8820;2010-06-18
12318;11;8820;2022-06-05
12319;10;8821;2012-01-27
12320;1;8821;2023-09-21
12321;8;8822;2013-01-13
12322;2;8823;2022-02-04
12323;12;8823;2020-08-10
12324;13;8824;2023-10-15
12325;2;8825;2016-08-14
12326;3;8826;2019-10-30
12327;1;8827;2023-07-14
12328;7;8827;2020-04-03
12329;5;8828;2010-02-09
12330;9;8829;2021-04-21
12331;6;8830;2010-03-05
12332;1;8831;2010-02-05
12333;6;8831;2017-08-30
12334;5;8831;2019-02-11
12335;5;8832;2015-03-15
12336;4;8833;2021-08-19
12337;9;8834;2015-06-07
12338;5;8835;2018-09-21
12339;9;8836;2020-06-21
12340;6;8837;2017-03-23
12341;11;8838;2012-03-03
12342;5;8839;2022-07-17
12343;1;8839;2017-12-13
12344;3;8840;2017-02-26
12345;5;8840;2010-06-28
12346;2;8841;2012-05-11
12347;9;8842;2012-01-12
12348;6;8843;2016-05-14
12349;11;8844;2012-11-03
12350;7;8845;2011-07-06
12351;6;8846;2013-01-25
12352;4;8846;2018-06-30
12353;9;8846;2018-02-10
12354;6;8847;2013-01-24
12355;9;8848;2017-01-22
12356;13;8849;2014-07-27
12357;10;8849;2017-02-11
12358;11;8849;2010-07-23
12359;14;8850;2016-11-02
12360;7;8851;2012-06-25
12361;9;8852;2021-08-06
12362;12;8852;2014-09-22
12363;13;8852;2019-08-06
12364;12;8853;2015-04-08
12365;8;8853;2014-10-03
12366;11;8854;2012-07-30
12367;2;8855;2020-12-07
12368;8;8856;2017-02-27
12369;13;8857;2022-04-22
12370;2;8858;2011-08-12
12371;5;8858;2017-07-22
12372;7;8859;2015-07-10
12373;6;8860;2014-12-06
12374;6;8860;2014-10-10
12375;14;8861;2012-03-02
12376;4;8861;2011-03-21
12377;1;8862;2019-10-26
12378;1;8863;2020-12-01
12379;6;8864;2020-12-13
12380;9;8864;2019-01-23
12381;13;8865;2020-07-24
12382;10;8866;2016-02-16
12383;7;8867;2017-06-03
12384;11;8868;2016-03-03
12385;8;8869;2018-04-08
12386;7;8870;2010-01-15
12387;12;8870;2018-04-20
12388;6;8871;2016-08-22
12389;1;8872;2019-02-08
12390;7;8873;2023-12-13
12391;6;8873;2020-05-08
12392;2;8873;2022-10-31
12393;14;8874;2011-08-11
12394;14;8875;2011-12-18
12395;13;8875;2011-12-31
12396;11;8876;2012-10-30
12397;1;8877;2013-01-23
12398;11;8877;2023-11-09
12399;6;8878;2021-02-25
12400;14;8879;2018-05-28
12401;1;8880;2010-12-13
12402;12;8881;2022-01-30
12403;14;8881;2014-04-11
12404;10;8881;2016-03-01
12405;12;8882;2012-04-04
12406;10;8883;2022-10-05
12407;4;8884;2013-10-12
12408;8;8885;2018-01-28
12409;11;8885;2018-04-03
12410;2;8885;2022-09-04
12411;13;8886;2020-12-28
12412;4;8887;2017-03-30
12413;2;8888;2011-08-04
12414;13;8888;2019-11-25
12415;14;8888;2018-04-14
12416;14;8889;2023-03-07
12417;9;8890;2016-10-13
12418;6;8891;2010-01-19
12419;2;8891;2011-10-11
12420;6;8891;2016-09-10
12421;7;8892;2021-05-22
12422;9;8892;2019-03-14
12423;6;8892;2014-03-23
12424;13;8893;2013-12-19
12425;8;8893;2010-04-04
12426;5;8894;2011-06-05
12427;10;8895;2018-05-28
12428;10;8896;2017-12-29
12429;3;8896;2019-05-14
12430;4;8897;2010-08-24
12431;12;8898;2016-10-08
12432;7;8898;2023-01-15
12433;10;8899;2016-02-24
12434;5;8900;2020-05-05
12435;2;8901;2011-01-03
12436;4;8902;2018-04-16
12437;13;8902;2023-03-25
12438;1;8902;2019-12-31
12439;3;8903;2014-02-20
12440;7;8904;2023-02-22
12441;1;8904;2023-06-02
12442;4;8905;2011-10-20
12443;11;8905;2021-11-19
12444;14;8905;2014-11-20
12445;12;8906;2010-08-04
12446;3;8907;2011-12-06
12447;14;8908;2021-05-23
12448;12;8909;2012-07-11
12449;1;8910;2015-12-07
12450;14;8910;2010-11-22
12451;4;8910;2017-04-25
12452;1;8911;2021-10-09
12453;6;8911;2012-12-14
12454;4;8911;2016-12-16
12455;6;8912;2019-09-18
12456;8;8913;2013-05-09
12457;3;8914;2023-05-27
12458;13;8914;2015-08-18
12459;8;8914;2018-09-22
12460;5;8915;2022-01-29
12461;7;8915;2014-11-25
12462;11;8916;2014-05-29
12463;9;8916;2011-08-14
12464;8;8917;2013-03-07
12465;13;8918;2020-04-23
12466;8;8919;2011-12-04
12467;8;8920;2021-08-09
12468;2;8921;2022-04-05
12469;13;8921;2010-08-09
12470;5;8921;2023-11-19
12471;12;8922;2015-08-16
12472;12;8923;2012-02-08
12473;8;8924;2022-08-04
12474;10;8925;2019-04-22
12475;14;8926;2016-04-24
12476;2;8927;2013-08-25
12477;8;8928;2016-08-31
12478;11;8929;2017-08-10
12479;10;8930;2012-05-30
12480;13;8931;2011-05-04
12481;9;8931;2019-12-24
12482;6;8932;2015-11-07
12483;4;8933;2016-05-26
12484;11;8934;2017-05-14
12485;12;8935;2018-11-15
12486;6;8936;2012-03-06
12487;9;8937;2018-07-14
12488;4;8938;2015-02-22
12489;6;8939;2019-04-27
12490;6;8940;2014-04-15
12491;5;8941;2011-04-21
12492;2;8942;2014-07-01
12493;14;8943;2022-02-19
12494;12;8944;2014-05-22
12495;3;8944;2023-03-23
12496;13;8945;2020-02-02
12497;5;8946;2018-09-03
12498;14;8947;2014-03-28
12499;1;8948;2020-09-18
12500;7;8949;2012-05-26
12501;7;8950;2013-12-14
12502;5;8950;2016-08-10
12503;2;8951;2019-02-18
12504;6;8952;2021-12-24
12505;4;8953;2012-12-08
12506;8;8954;2012-03-13
12507;1;8954;2023-01-03
12508;10;8955;2014-07-26
12509;10;8956;2016-11-23
12510;2;8957;2013-05-25
12511;10;8957;2023-09-23
12512;5;8958;2019-06-22
12513;13;8959;2019-08-12
12514;13;8960;2015-10-13
12515;9;8961;2014-03-26
12516;11;8961;2011-01-27
12517;9;8962;2017-07-07
12518;8;8963;2011-06-06
12519;11;8964;2014-07-16
12520;10;8965;2018-08-31
12521;8;8966;2019-10-19
12522;1;8967;2010-07-08
12523;8;8967;2022-10-08
12524;5;8968;2011-03-24
12525;10;8969;2016-06-18
12526;14;8970;2012-05-05
12527;1;8971;2022-08-12
12528;10;8971;2021-10-04
12529;1;8972;2010-05-23
12530;14;8973;2012-07-09
12531;13;8974;2014-10-10
12532;9;8975;2023-10-04
12533;2;8976;2012-08-29
12534;9;8977;2020-05-06
12535;1;8977;2010-01-11
12536;14;8978;2018-08-01
12537;5;8979;2015-07-13
12538;7;8980;2010-11-28
12539;1;8980;2012-01-04
12540;10;8981;2011-04-30
12541;2;8981;2014-02-05
12542;5;8982;2010-10-11
12543;5;8983;2010-03-02
12544;13;8983;2021-09-26
12545;3;8983;2016-10-11
12546;1;8984;2017-08-11
12547;1;8985;2011-10-31
12548;8;8986;2022-05-20
12549;13;8987;2013-01-31
12550;3;8988;2011-08-30
12551;4;8988;2013-07-11
12552;14;8989;2021-06-01
12553;7;8989;2010-04-07
12554;4;8990;2022-04-18
12555;10;8991;2019-02-02
12556;2;8992;2012-05-24
12557;14;8993;2022-01-10
12558;6;8994;2010-08-26
12559;12;8995;2018-08-22
12560;12;8996;2021-05-16
12561;1;8997;2018-01-14
12562;7;8997;2019-09-28
12563;1;8997;2021-01-15
