PK_ID_meduodnosa;POPULACIJE_ID_populacije1;POPULACIJE_ID_populacije2;INTERAKCIJE_ID_interakcije
26712;38319;4159;4
26713;11131;22536;6
26714;1070;4088;4
26715;2692;23227;3
26716;1790;9086;1
26717;23280;2338;3
26718;33837;36505;4
26719;49904;49693;5
26720;4440;18177;1
26721;2472;16856;4
26722;21037;22912;5
26723;4072;15653;2
26724;34514;16263;6
26725;17531;44131;2
26726;5924;6718;3
26727;47121;15669;5
26728;34805;37105;4
26729;37609;13189;2
26730;40068;44359;3
26731;10566;21553;6
26732;28007;36252;1
26733;16074;16477;6
26734;488;4311;2
26735;17729;3527;6
26736;40099;3465;2
26737;30774;20641;1
26738;12473;16598;1
26739;3958;14951;1
26740;18207;9149;4
26741;34603;35118;5
26742;26392;39864;4
26743;23860;47026;5
26744;13980;21216;6
26745;44932;30141;5
26746;31536;24941;1
26747;38888;17054;2
26748;49330;4756;4
26749;45268;1755;3
26750;34840;19656;3
26751;28928;29925;1
26752;38320;40858;3
26753;28828;22586;2
26754;40287;18853;5
26755;19668;1366;4
26756;13369;25951;5
26757;4200;17976;3
26758;23461;10961;3
26759;34182;6944;4
26760;44834;7518;3
26761;19479;25730;6
26762;49211;32293;2
26763;15383;9625;3
26764;34686;8255;1
26765;33651;25817;5
26766;42161;23654;6
26767;38626;4057;4
26768;26237;40606;2
26769;46356;11330;5
26770;39543;39401;2
26771;8963;8755;4
26772;15450;1227;3
26773;35515;43182;6
26774;41408;4933;3
26775;7624;24016;4
26776;4850;41354;1
26777;13470;8617;6
26778;28363;44777;4
26779;22643;31772;2
26780;10749;4121;3
26781;26209;31169;3
26782;16123;47949;5
26783;10430;48534;5
26784;28562;26845;4
26785;12557;7994;6
26786;14866;4095;4
26787;9974;30757;4
26788;27314;14630;5
26789;37304;39937;3
26790;12023;43376;6
26791;22384;24575;5
26792;19034;43627;3
26793;7827;875;2
26794;48755;37354;3
26795;45785;27412;6
26796;2305;20301;5
26797;13998;48779;6
26798;5181;28169;3
26799;37623;30294;2
26800;37999;35771;5
26801;48612;25211;2
26802;40183;27628;2
26803;12743;19936;6
26804;43172;15961;3
26805;2937;31550;5
26806;35289;33970;1
26807;42573;5859;2
26808;44091;1236;4
26809;16635;46074;5
26810;47926;43123;3
26811;9207;46986;6
26812;37464;3194;3
26813;16497;18618;6
26814;18968;24057;2
26815;43069;35429;5
26816;19716;8439;6
26817;35178;46141;2
26818;23420;13996;1
26819;43571;38588;1
26820;49385;18467;5
26821;46867;15043;2
26822;16686;16420;6
26823;37661;21183;6
26824;35176;49621;2
26825;9187;49364;3
26826;31083;26076;5
26827;46416;3425;5
26828;41042;18627;6
26829;34611;6147;2
26830;1550;11003;5
26831;22647;28935;6
26832;34820;20752;4
26833;42425;7346;2
26834;43646;35990;3
26835;10729;46072;4
26836;31275;48937;1
26837;25829;2611;4
26838;4660;24871;2
26839;12387;40244;5
26840;43767;21476;1
26841;29329;21948;4
26842;29219;41599;5
26843;42442;23710;6
26844;48665;48048;2
26845;8287;22309;5
26846;21099;43907;5
26847;35559;20452;4
26848;7841;42683;2
26849;17477;34564;2
26850;24009;8510;4
26851;976;21826;6
26852;2944;35634;6
26853;20578;11410;5
26854;17926;45267;2
26855;20536;11094;2
26856;33926;25553;6
26857;14890;40724;2
26858;26900;44620;4
26859;12722;2050;6
26860;6658;5356;3
26861;48141;5862;5
26862;37443;34395;1
26863;19824;16173;6
26864;30540;45773;5
26865;40847;6814;6
26866;22142;48711;6
26867;2653;24952;5
26868;2713;19240;6
26869;16822;44598;1
26870;37399;9353;3
26871;44626;6549;3
26872;16500;41900;1
26873;9432;43260;2
26874;20305;32192;5
26875;10891;49262;6
26876;18040;34112;4
26877;39596;26877;2
26878;25416;12506;4
26879;46185;30748;3
26880;46966;20311;6
26881;29699;7739;6
26882;16928;2163;6
26883;7099;39758;6
26884;14700;15380;3
26885;10813;21750;6
26886;33970;41286;6
26887;10138;23432;1
26888;32525;19386;1
26889;42720;31162;5
26890;16653;22832;1
26891;18535;47260;1
26892;19931;42942;4
26893;6740;41633;4
26894;3717;13748;6
26895;28464;8566;3
26896;34169;3600;1
26897;41465;20798;1
26898;44373;30081;4
26899;24711;18883;3
26900;38965;21090;3
26901;47171;617;6
26902;32553;29157;3
26903;15622;19076;6
26904;38524;22505;3
26905;21710;39161;4
26906;46318;32173;2
26907;37465;38056;6
26908;29445;17585;3
26909;35563;29797;3
26910;18062;12911;1
26911;16380;11147;3
26912;4114;31558;1
26913;32073;44142;3
26914;37326;6080;2
26915;47824;16764;6
26916;1621;36813;5
26917;15369;24936;5
26918;26585;22222;5
26919;38221;695;2
26920;38292;23448;3
26921;13145;2894;4
26922;48841;47701;6
26923;24223;8613;6
26924;38008;3822;3
26925;10425;44216;5
26926;18820;30299;1
26927;26241;48396;6
26928;48885;30083;1
26929;40857;13608;5
26930;48080;47012;5
26931;17797;31035;3
26932;24081;13198;3
26933;18466;6841;6
26934;17104;20794;6
26935;15616;31083;4
26936;31445;21982;4
26937;7987;3075;4
26938;33562;29809;4
26939;14148;44932;6
26940;48512;33557;4
26941;48296;13802;1
26942;22300;16409;4
26943;45131;33713;4
26944;12299;44646;3
26945;19568;11074;3
26946;8937;26940;1
26947;43393;43323;3
26948;38609;37080;3
26949;39063;15384;6
26950;41968;41345;2
26951;47771;40602;6
26952;42757;10937;2
26953;46926;26637;2
26954;21213;17560;2
26955;7076;29189;2
26956;24185;49441;2
26957;42881;20185;5
26958;40945;13640;6
26959;11743;18820;2
26960;48603;14590;6
26961;49953;45787;4
26962;4101;20834;3
26963;22;27782;5
26964;6420;25848;2
26965;49173;15522;5
26966;17168;43105;1
26967;40529;46471;1
26968;45285;24831;6
26969;30326;12765;6
26970;25188;11269;5
26971;15891;21351;6
26972;35821;38917;3
26973;713;31684;4
26974;28792;19181;5
26975;22403;20277;1
26976;28776;8732;3
26977;37993;41811;5
26978;26847;37019;5
26979;38705;12596;6
26980;14693;8285;1
26981;44389;34577;6
26982;46468;16937;3
26983;32860;44615;1
26984;24465;36529;4
26985;33756;13287;1
26986;32626;42591;4
26987;10;14164;3
26988;17093;35028;1
26989;12033;5209;4
26990;18004;16400;3
26991;24306;43778;1
26992;27878;45654;6
26993;26994;21663;2
26994;18658;49047;5
26995;29435;33826;2
26996;11282;33375;6
26997;44172;46919;6
26998;21612;23469;5
26999;1919;22128;3
27000;45937;33187;1
27001;2166;30976;3
27002;7014;49365;4
27003;23344;35116;1
27004;8207;23366;4
27005;11159;25216;5
27006;33797;2964;2
27007;44376;43798;4
27008;12355;12144;3
27009;42786;35750;1
27010;4624;18190;2
27011;9383;13953;3
27012;49049;19160;4
27013;32445;8924;3
27014;14297;29348;3
27015;10360;22032;2
27016;25182;24465;3
27017;21526;47049;1
27018;4035;22728;3
27019;11820;34656;6
27020;30495;45817;6
27021;46745;45358;2
27022;10986;7090;3
27023;23064;7454;3
27024;26114;9126;1
27025;28120;29932;5
27026;45815;19265;4
27027;2620;25260;1
27028;45544;28142;3
27029;21548;35546;1
27030;19434;43531;5
27031;36991;20271;1
27032;48604;17732;5
27033;8037;43088;4
27034;44744;4264;1
27035;11286;19131;2
27036;49757;46402;4
27037;38608;11456;1
27038;8537;14626;2
27039;31708;30241;1
27040;5289;35222;6
27041;38329;33833;5
27042;19077;43455;5
27043;21359;22705;5
27044;8604;1973;2
27045;32802;37362;3
27046;34038;43151;6
27047;44269;30713;5
27048;37500;19940;3
27049;30441;25222;6
27050;13962;48218;6
27051;25343;11407;6
27052;36849;45753;4
27053;19037;48538;4
27054;8180;7772;3
27055;25305;24922;1
27056;18433;15014;3
27057;45097;27769;1
27058;16121;37205;4
27059;28408;44343;2
27060;17841;7555;5
27061;46408;18378;3
27062;33474;8599;3
27063;10591;6579;5
27064;43659;15240;6
27065;20563;49498;1
27066;9445;47963;2
27067;7485;2494;2
27068;9305;15022;4
27069;24172;22368;1
27070;48186;3232;5
27071;11137;31229;4
27072;41787;6052;1
27073;23273;18739;3
27074;41297;21343;6
27075;42172;26836;5
27076;5636;4774;6
27077;39335;34312;3
27078;19016;29608;6
27079;27098;15219;2
27080;35360;44224;3
27081;8956;5189;5
27082;18636;38226;5
27083;45081;2009;1
27084;45565;25216;6
27085;17661;44276;2
27086;8243;43347;1
27087;36690;42058;1
27088;42416;49433;1
27089;14105;27550;4
27090;29607;20219;1
27091;10595;12119;4
27092;39672;30479;1
27093;23254;36422;1
27094;35466;7831;6
27095;29390;48226;5
27096;33258;44269;6
27097;44957;3426;4
27098;35302;30600;6
27099;25290;12527;5
27100;37499;32832;5
27101;31079;19762;1
27102;29345;49499;4
27103;19698;38500;4
27104;38458;18487;6
27105;37813;20821;2
27106;47275;8469;1
27107;35430;39717;2
27108;10678;30603;6
27109;25920;43067;5
27110;34874;32830;6
27111;23561;25550;3
27112;1415;47427;6
27113;29489;19808;5
27114;37988;138;6
27115;17987;7900;5
27116;33993;49971;3
27117;42401;10939;5
27118;35086;20657;4
27119;7491;34334;3
27120;23270;37194;3
27121;29737;11150;4
27122;16943;8875;1
27123;27715;1201;1
27124;12079;29550;5
27125;39029;48597;5
27126;37063;41808;3
27127;15501;30106;6
27128;35591;13878;1
27129;35907;42146;2
27130;49726;1620;6
27131;40252;5505;5
27132;185;45196;5
27133;15285;18369;2
27134;3378;13808;6
27135;9204;16066;4
27136;19326;43464;4
27137;25871;42296;3
27138;31389;12048;4
27139;41602;27789;5
27140;8904;28471;6
27141;40127;2436;6
27142;112;48649;4
27143;9564;20606;3
27144;4582;43760;4
27145;21002;30119;1
27146;36560;29897;3
27147;29319;7759;2
27148;16267;13791;6
27149;9759;29955;2
27150;38209;21540;4
27151;29876;11348;6
27152;12457;22342;3
27153;28561;31877;4
27154;49317;44773;1
27155;15595;39326;5
27156;21532;27302;3
27157;25636;24712;5
27158;6065;16787;4
27159;2706;8482;3
27160;41196;30429;6
27161;20032;24010;2
27162;18781;13704;5
27163;30388;45502;3
27164;6422;16674;3
27165;44379;9770;6
27166;22789;45141;4
27167;26238;18904;6
27168;31926;32848;5
27169;19733;5119;2
27170;11986;35837;5
27171;9022;9287;3
27172;27760;45010;4
27173;48876;23797;1
27174;42739;31857;4
27175;10635;48042;1
27176;36219;42785;3
27177;25092;46860;4
27178;7368;24817;1
27179;48512;13618;1
27180;37796;24394;3
27181;16664;13731;3
27182;9091;8106;4
27183;49337;16861;5
27184;13772;11148;2
27185;3737;25668;6
27186;46974;543;2
27187;12086;3034;3
27188;30526;35493;6
27189;13208;39788;4
27190;25143;42691;4
27191;18514;33943;4
27192;39931;12535;3
27193;4144;18736;2
27194;13923;46107;6
27195;31773;29423;5
27196;20546;38132;3
27197;3465;8705;2
27198;48048;19676;6
27199;30747;39595;6
27200;4515;8257;2
27201;28645;33039;6
27202;32054;27293;4
27203;18785;12952;1
27204;4939;44090;5
27205;13866;43998;3
27206;4906;14083;1
27207;22588;36060;3
27208;31802;22722;1
27209;24585;5462;2
27210;34377;11035;3
27211;11189;43728;6
27212;30539;32263;3
27213;35599;26270;4
27214;49749;36961;3
27215;36532;18090;5
27216;40945;19278;6
27217;18071;21836;2
27218;265;41756;1
27219;12303;46248;4
27220;31953;22871;5
27221;41843;49213;5
27222;36432;17342;4
27223;25643;10925;4
27224;30229;23200;5
27225;39561;36079;4
27226;39486;35161;5
27227;13996;49695;1
27228;21759;2652;4
27229;13222;25817;3
27230;26667;12700;4
27231;23042;39841;4
27232;30407;47325;5
27233;4260;30450;6
27234;39597;44706;6
27235;35521;43370;6
27236;31178;36436;6
27237;18295;7163;5
27238;28325;4153;4
27239;14002;21911;5
27240;663;25390;6
27241;17683;45975;2
27242;25132;14550;3
27243;38111;37080;2
27244;36981;2526;5
27245;36199;30303;4
27246;6512;16123;1
27247;20812;48373;1
27248;13091;49640;2
27249;1857;49657;1
27250;37840;789;6
27251;17800;34953;1
27252;9628;39409;6
27253;17590;9796;6
27254;24212;25956;4
27255;14842;41831;3
27256;6056;45693;6
27257;26984;41611;3
27258;7250;47548;6
27259;1404;34343;4
27260;40248;30955;5
27261;44500;5729;6
27262;14449;22099;3
27263;41538;3295;2
27264;36336;41932;1
27265;28952;28512;3
27266;41380;30393;4
27267;36217;23641;6
27268;31158;4264;3
27269;22912;35871;4
27270;11892;3315;6
27271;37233;10455;4
27272;42125;30962;5
27273;2750;6804;1
27274;8341;2534;4
27275;20767;34259;2
27276;17778;33885;1
27277;47478;45006;1
27278;45370;521;6
27279;37494;13442;3
27280;37870;8955;3
27281;13630;16297;3
27282;35952;36211;2
27283;15856;38016;4
27284;14269;28266;1
27285;32100;42422;2
27286;24340;46777;1
27287;19298;7308;2
27288;10200;16827;6
27289;48202;34371;4
27290;7423;4794;1
27291;32699;17083;3
27292;41837;28626;2
27293;15968;36138;6
27294;3538;37572;5
27295;29192;4311;3
27296;15111;1483;3
27297;36835;32079;2
27298;23017;10199;3
27299;37717;39699;1
27300;2609;37992;4
27301;47745;46139;5
27302;27291;27215;2
27303;18524;24556;4
27304;21380;3265;6
27305;34933;4956;6
27306;9482;44908;4
27307;35278;21262;2
27308;13293;9934;2
27309;46219;23297;1
27310;35670;21935;4
27311;26721;46143;2
27312;15381;35074;3
27313;1444;20268;2
27314;21432;48618;2
27315;19389;13911;2
27316;48303;34835;3
27317;19466;38076;4
27318;32212;18835;6
27319;45508;16964;3
27320;20226;28704;5
27321;20930;46829;6
27322;23558;44781;5
27323;46905;31943;6
27324;14667;40477;1
27325;8037;11842;5
27326;13106;8986;5
27327;41475;17456;2
27328;20204;925;6
27329;28002;11542;3
27330;15792;13916;4
27331;36714;2954;6
27332;16338;42909;2
27333;8649;22956;3
27334;48293;31226;5
27335;39489;44431;3
27336;19688;4407;1
27337;27429;36850;5
27338;29013;34344;5
27339;26484;18317;1
27340;24914;36989;6
27341;35288;36048;5
27342;3430;1665;2
27343;21747;41215;6
27344;33910;48242;2
27345;39770;30420;2
27346;22372;39796;6
27347;38674;46112;4
27348;12196;31632;1
27349;42724;17787;3
27350;18417;16561;4
27351;36245;1167;1
27352;19521;17073;6
27353;25511;26761;1
27354;5494;700;2
27355;11813;4946;6
27356;34561;45750;5
27357;23495;3179;3
27358;38143;8514;1
27359;18065;20679;2
27360;16810;46679;3
27361;36371;39839;4
27362;18133;9626;3
27363;25546;45166;2
27364;20388;47958;2
27365;34214;29768;5
27366;49862;14904;5
27367;33627;16479;3
27368;45436;47949;2
27369;47402;17893;3
27370;8669;45217;1
27371;35979;10966;1
27372;853;20422;2
27373;33610;13852;2
27374;3033;5252;2
27375;28575;10494;2
27376;34256;38059;1
27377;28821;10107;4
27378;43132;4138;2
27379;46261;29806;1
27380;48890;11971;4
27381;30216;47335;6
27382;38042;28017;5
27383;20952;21027;5
27384;8320;39653;6
27385;5681;16591;6
27386;38832;12776;5
27387;17809;1435;5
27388;33933;33838;2
27389;21746;33213;2
27390;38653;9477;2
27391;23401;36994;2
27392;47191;8687;1
27393;11693;6388;3
27394;12773;19529;5
27395;6254;505;4
27396;34449;4304;3
27397;41398;21876;4
27398;44390;16916;3
27399;40146;45231;1
27400;61;6569;3
27401;40181;3038;6
27402;16461;19085;1
27403;12880;28608;5
27404;12763;13911;3
27405;30672;21010;4
27406;34370;32918;2
27407;47983;1197;4
27408;32956;10860;5
27409;20631;17409;4
27410;18000;21373;3
27411;1742;17428;2
27412;32780;23862;2
27413;34168;4161;1
27414;5924;41107;1
27415;41804;16486;6
27416;33067;46198;1
27417;28802;42400;3
27418;28194;43531;4
27419;44472;13494;2
27420;49373;18588;3
27421;6682;45583;6
27422;19751;4323;1
27423;31664;36952;3
27424;32974;38799;2
27425;39918;34211;2
27426;35235;11077;6
27427;20987;42904;4
27428;43135;4691;2
27429;7381;3045;2
27430;36889;35687;5
27431;7962;22811;1
27432;39977;43708;1
27433;34483;46385;6
27434;24470;24707;6
27435;40153;5608;4
27436;19002;7789;6
27437;15770;36977;3
27438;43574;47315;2
27439;30899;42153;4
27440;49801;2593;4
27441;39304;15248;4
27442;15080;403;6
27443;49075;18574;3
27444;18950;33665;3
27445;10269;34068;5
27446;35220;42450;2
27447;46981;39114;4
27448;14253;43247;5
27449;3722;9189;2
27450;30160;46579;3
27451;20911;4406;2
27452;30682;7470;3
27453;40672;30756;3
27454;45637;30729;2
27455;39405;30922;1
27456;6296;2198;4
27457;12346;24870;3
27458;19309;34269;3
27459;34053;8880;2
27460;12329;26895;2
27461;35573;21867;3
27462;20053;1564;3
27463;7985;15995;4
27464;23303;33718;4
27465;380;47067;4
27466;41701;37908;3
27467;8937;34694;1
27468;6332;40091;1
27469;19956;38201;2
27470;25705;13623;1
27471;26440;2567;3
27472;34817;25790;5
27473;33612;8781;6
27474;40655;48868;6
27475;7173;26201;1
27476;14027;38579;2
27477;11989;3662;3
27478;38214;4709;3
27479;5133;45623;3
27480;14291;40239;2
27481;22656;10267;2
27482;10137;29097;2
27483;40488;34216;6
27484;1073;31582;1
27485;36;20718;4
27486;23322;11977;3
27487;16410;15170;4
27488;41982;25938;1
27489;27447;29237;3
27490;16739;44363;5
27491;4944;795;6
27492;25314;39187;5
27493;24287;45401;1
27494;9055;42622;6
27495;48223;26437;2
27496;26537;27476;4
27497;8501;24257;6
27498;16664;39124;2
27499;5856;26815;3
27500;29468;36296;1
27501;27396;1949;3
27502;45758;26995;3
27503;12933;17045;1
27504;11643;12114;4
27505;5663;12995;1
27506;11586;28250;6
27507;2775;44573;2
27508;14638;37808;2
27509;47158;22177;1
27510;34174;11301;6
27511;29335;43206;5
27512;6612;15823;5
27513;34333;41849;1
27514;1711;15983;6
27515;19491;10953;5
27516;21339;49019;3
27517;10801;24915;3
27518;33626;20745;2
27519;20114;1831;6
27520;139;5632;6
27521;3457;8038;2
27522;32817;28382;2
27523;18482;42626;2
27524;27824;15149;2
27525;21932;44401;4
27526;46340;27071;6
27527;19339;42840;2
27528;49099;21999;3
27529;38839;10968;1
27530;1121;34365;3
27531;20137;13911;6
27532;40301;18292;4
27533;14385;11979;6
27534;22600;17212;1
27535;24372;31453;3
27536;36389;18045;3
27537;24521;13472;6
27538;46383;38294;6
27539;25068;169;1
27540;35819;37064;3
27541;45981;31130;3
27542;15663;7379;1
27543;25719;42753;5
27544;44396;8669;6
27545;30087;15324;3
27546;2149;22297;3
27547;23628;11642;5
27548;24340;34790;6
27549;21846;12438;2
27550;37017;48368;4
27551;40914;23254;1
27552;47973;18936;6
27553;2148;47892;5
27554;12633;1561;6
27555;46050;32902;5
27556;36845;48000;6
27557;20264;20533;4
27558;21179;33103;5
27559;36340;30783;1
27560;11965;45533;1
27561;23099;18153;6
27562;33825;27941;3
27563;10652;5102;6
27564;19887;46989;4
27565;12256;5689;4
27566;8146;39917;4
27567;22390;17056;6
27568;30222;49561;3
27569;32358;30060;3
27570;48365;23483;2
27571;37251;25667;1
27572;42401;294;3
27573;33908;44467;6
27574;16743;10135;6
27575;37858;816;5
27576;21912;14098;3
27577;24400;8542;4
27578;46395;9416;3
27579;33146;8919;2
27580;25945;23896;1
27581;49572;42289;2
27582;49158;49268;6
27583;18282;36678;1
27584;24724;33697;3
27585;21872;7039;3
27586;25625;6551;5
27587;42687;39452;5
27588;43412;31459;3
27589;45297;24993;3
27590;11390;3151;3
27591;223;25958;5
27592;2859;2679;6
27593;27097;6273;4
27594;9374;2053;2
27595;47176;22602;1
27596;49879;32361;5
27597;6324;49286;1
27598;48432;42210;6
27599;18203;1426;1
27600;44795;410;2
27601;1682;25594;6
27602;39181;25995;6
27603;48831;18926;6
27604;23533;12250;4
27605;25252;17875;3
27606;38798;6022;2
27607;21159;2216;1
27608;41868;3071;1
27609;31702;34669;2
27610;36331;49746;2
27611;15451;42188;1
27612;36666;38929;6
27613;43888;42407;4
27614;15825;29225;6
27615;34659;43938;1
27616;17876;48213;4
27617;43545;43492;3
27618;48667;6516;1
27619;43239;10923;2
27620;46765;28619;4
27621;22100;21187;3
27622;1000;37879;6
27623;43838;29071;1
27624;833;10161;6
27625;49747;16324;3
27626;25347;26845;2
27627;40333;31429;3
27628;23250;43902;3
27629;21656;33066;5
27630;46733;18018;1
27631;7848;20042;3
27632;46680;44224;5
27633;1743;46007;2
27634;7930;17665;1
27635;12790;23718;1
27636;33297;35241;5
27637;45516;6299;2
27638;39721;36878;2
27639;47188;33905;1
27640;16027;11942;2
27641;6653;42960;2
27642;6758;46839;2
27643;13948;44145;1
27644;46593;6388;6
27645;45090;16778;2
27646;38969;7877;4
27647;12485;82;3
27648;23808;48387;1
27649;8624;27433;5
27650;49045;33701;2
27651;44090;1106;3
27652;2179;38163;4
27653;2653;23671;1
27654;33516;5695;6
27655;5842;45943;3
27656;41797;25549;1
27657;39007;16820;3
27658;20592;21677;3
27659;18711;13433;3
27660;12345;46791;6
27661;1043;30542;3
27662;29575;20780;6
27663;8086;21296;4
27664;32104;34513;3
27665;2157;48933;3
27666;47709;23409;4
27667;6389;7559;1
27668;33647;3008;6
27669;48876;3112;5
27670;8066;17389;5
27671;41511;34372;3
27672;38028;33473;3
27673;25683;44100;4
27674;31536;25700;4
27675;7129;10143;5
27676;48108;26282;4
27677;15380;32745;3
27678;17481;24568;2
27679;49637;26110;4
27680;8115;2913;4
27681;35252;48163;3
27682;31508;17275;3
27683;15922;13560;3
27684;139;49495;3
27685;4037;41573;4
27686;5671;7641;3
27687;13604;27615;2
27688;8882;8691;6
27689;44463;29526;1
27690;32653;5340;6
27691;20180;31101;4
27692;34;47161;4
27693;25795;38905;2
27694;14983;29414;6
27695;21160;22325;1
27696;41298;45432;5
27697;13017;42995;5
27698;39320;31205;4
27699;25120;5531;6
27700;40968;4945;5
27701;1658;8618;2
27702;37741;37259;6
27703;39318;31815;5
27704;13143;46091;2
27705;40235;6991;3
27706;33799;23017;5
27707;13177;29299;6
27708;49358;14523;2
27709;3971;48562;6
27710;47383;26401;5
27711;47590;1935;3
27712;23512;33711;4
27713;48973;18165;3
27714;42234;16553;4
27715;5628;6793;5
27716;20433;39727;6
27717;5203;11652;4
27718;277;31656;4
27719;23746;34050;1
27720;40421;28521;4
27721;10649;7691;4
27722;677;17565;3
27723;25481;38799;4
27724;4750;32772;1
27725;37870;32339;4
27726;35578;42229;1
27727;21022;18668;4
27728;43607;16269;2
27729;904;34967;1
27730;41481;10446;5
27731;34410;7715;6
27732;25523;41301;2
27733;24587;21322;1
27734;46544;10373;4
27735;32596;1035;1
27736;10877;37779;5
27737;44934;33187;4
27738;27552;31071;6
27739;4634;15933;3
27740;11661;21525;5
27741;42118;44446;2
27742;47787;14144;2
