ID_populacije;TAKSONOMIJE_C_ID_taksonomije;TAKSONOMIJA_SELF_ID_taksonomije_self;STANISTA_ID_stanista
4889;5878;5878;1761
4890;5350;5350;377
4891;2025;2025;1429
4892;3166;3166;1646
4893;4013;4013;3665
4894;5928;5928;1784
4895;5317;5317;3860
4896;4110;4110;4892
4897;1324;1324;662
4898;2732;2732;4919
4899;2331;2331;4831
4900;2331;2331;1268
4901;1465;1465;557
4902;3187;3187;1714
4903;4904;4904;119
4904;3609;3609;2631
4905;5153;5153;2189
4906;1325;1325;4525
4907;3904;3904;405
4908;5138;5138;2431
4909;6198;6198;642
4910;1930;1930;1851
4911;6215;6215;1274
4912;5679;5679;1102
4913;2876;2876;3371
4914;6017;6017;3462
4915;3825;3825;1963
4916;5741;5741;1211
4917;4812;4812;4596
4918;3105;3105;718
4919;3222;3222;4496
4920;1381;1381;158
4921;3054;3054;2046
4922;5872;5872;1620
4923;3194;3194;3553
4924;5003;5003;1628
4925;4582;4582;575
4926;3718;3718;512
4927;3593;3593;4088
4928;4659;4659;628
4929;6230;6230;2364
4930;4256;4256;3446
4931;1982;1982;2618
4932;5658;5658;883
4933;5405;5405;912
4934;1880;1880;96
4935;4528;4528;4994
4936;6202;6202;2364
4937;2506;2506;4740
4938;2778;2778;1345
4939;3200;3200;521
4940;5285;5285;4134
4941;6014;6014;2810
4942;5549;5549;4759
4943;2991;2991;1206
4944;1611;1611;527
4945;1585;1585;4584
4946;6176;6176;4243
4947;1882;1882;59
4948;5206;5206;1297
4949;3149;3149;1212
4950;2428;2428;4078
4951;3725;3725;3603
4952;5518;5518;1942
4953;1551;1551;743
4954;3799;3799;2192
4955;2280;2280;49
4956;5437;5437;4391
4957;2934;2934;2516
4958;3475;3475;2052
4959;2508;2508;2780
4960;3300;3300;3980
4961;3656;3656;1136
4962;3452;3452;4900
4963;3726;3726;755
4964;5330;5330;4106
4965;3984;3984;4497
4966;3421;3421;3896
4967;5359;5359;355
4968;2540;2540;1763
4969;6050;6050;1070
4970;5420;5420;1555
4971;1936;1936;453
4972;6207;6207;539
4973;4333;4333;3598
4974;1829;1829;4893
4975;2035;2035;87
4976;3661;3661;1967
4977;6123;6123;3643
4978;6003;6003;1434
4979;3232;3232;2542
4980;2011;2011;231
4981;2517;2517;2465
4982;2450;2450;2853
4983;1645;1645;2639
4984;6239;6239;3196
4985;2933;2933;872
4986;1726;1726;3085
4987;2559;2559;3472
4988;5858;5858;2404
4989;3574;3574;543
4990;5758;5758;3839
4991;5102;5102;3539
4992;5691;5691;3400
4993;1984;1984;3843
4994;4771;4771;4369
4995;4855;4855;1532
4996;5880;5880;3417
4997;2294;2294;163
4998;3736;3736;1394
4999;6074;6074;4034
5000;4274;4274;4474
5001;1989;1989;476
5002;2033;2033;2529
5003;1787;1787;385
5004;1506;1506;4319
5005;2497;2497;2819
5006;6120;6120;1467
5007;3001;3001;388
5008;4437;4437;2823
5009;2060;2060;949
5010;5189;5189;3388
5011;5835;5835;1320
5012;3930;3930;974
5013;3889;3889;1246
5014;5405;5405;4210
5015;1482;1482;345
5016;3807;3807;4988
5017;4680;4680;202
5018;4255;4255;2248
5019;4699;4699;4620
5020;1465;1465;3059
5021;1620;1620;4146
5022;3730;3730;4808
5023;4005;4005;714
5024;5156;5156;118
5025;3391;3391;1031
5026;1675;1675;2317
5027;5194;5194;1726
5028;1447;1447;4291
5029;4872;4872;4579
5030;5716;5716;3615
5031;3983;3983;1040
5032;4434;4434;1838
5033;2587;2587;1355
5034;5545;5545;2084
5035;3689;3689;948
5036;3176;3176;1891
5037;2841;2841;2635
5038;5789;5789;447
5039;2701;2701;606
5040;1756;1756;1768
5041;5202;5202;3905
5042;1391;1391;231
5043;2430;2430;1956
5044;3025;3025;2603
5045;5713;5713;1142
5046;2892;2892;2709
5047;1460;1460;3577
5048;2692;2692;3838
5049;3809;3809;678
5050;4299;4299;3878
5051;1704;1704;4163
5052;5616;5616;1653
5053;2638;2638;4158
5054;4488;4488;293
5055;3429;3429;785
5056;4385;4385;819
5057;3820;3820;1842
5058;4067;4067;2291
5059;3068;3068;2494
5060;6059;6059;920
5061;5388;5388;4689
5062;2506;2506;2519
5063;4102;4102;2584
5064;4975;4975;2346
5065;4714;4714;2418
5066;3173;3173;1605
5067;3156;3156;463
5068;3498;3498;132
5069;3045;3045;362
5070;4044;4044;4486
5071;1934;1934;4104
5072;2237;2237;2952
5073;5474;5474;2866
5074;3202;3202;2812
5075;1294;1294;3522
5076;2295;2295;4935
5077;2513;2513;2955
5078;5653;5653;274
5079;6154;6154;4891
5080;3528;3528;517
5081;5932;5932;2061
5082;3235;3235;3631
5083;2872;2872;1952
5084;3018;3018;551
5085;2711;2711;1677
5086;5612;5612;3122
5087;4158;4158;2755
5088;4569;4569;4518
5089;4061;4061;486
5090;2548;2548;1121
5091;1347;1347;4354
5092;1415;1415;3066
5093;2824;2824;4457
5094;3701;3701;4063
5095;5991;5991;1254
5096;4953;4953;4867
5097;4295;4295;536
5098;3007;3007;1509
5099;3561;3561;3246
5100;3932;3932;623
5101;5742;5742;1548
5102;4296;4296;4868
5103;2082;2082;2090
5104;4829;4829;929
5105;2638;2638;366
5106;2204;2204;2174
5107;1600;1600;3715
5108;6098;6098;4149
5109;3117;3117;2250
5110;1417;1417;46
5111;4952;4952;3644
5112;1886;1886;3451
5113;1758;1758;820
5114;1523;1523;4601
5115;3073;3073;900
5116;4883;4883;1980
5117;3799;3799;4972
5118;5895;5895;3526
5119;2930;2930;1435
5120;2048;2048;3016
5121;4212;4212;1815
5122;3242;3242;3803
5123;3893;3893;1656
5124;2101;2101;4050
5125;3949;3949;1076
5126;5743;5743;3078
5127;2087;2087;1515
5128;2566;2566;2093
5129;1456;1456;386
5130;1537;1537;1104
5131;3830;3830;4702
5132;2884;2884;4047
5133;4005;4005;4422
5134;1953;1953;4367
5135;3135;3135;2816
5136;1581;1581;370
5137;2783;2783;1191
5138;5860;5860;3875
5139;3458;3458;105
5140;5614;5614;4844
5141;5290;5290;3048
5142;5267;5267;4234
5143;3407;3407;1118
5144;3143;3143;2838
5145;1932;1932;4598
5146;1579;1579;1312
5147;4821;4821;2547
5148;2752;2752;906
5149;3738;3738;4796
5150;2410;2410;4363
5151;5450;5450;2433
5152;1863;1863;3176
5153;3172;3172;2281
5154;3606;3606;4024
5155;5104;5104;4846
5156;2799;2799;3973
5157;4676;4676;1629
5158;2502;2502;47
5159;4101;4101;3021
5160;1927;1927;3006
5161;5079;5079;46
5162;3324;3324;2909
5163;2814;2814;1893
5164;1358;1358;2372
5165;3063;3063;2050
5166;3499;3499;4549
5167;2182;2182;2963
5168;5913;5913;4607
5169;5458;5458;1172
5170;4455;4455;4232
5171;5121;5121;2398
5172;3652;3652;1807
5173;3226;3226;4035
5174;2957;2957;913
5175;3423;3423;93
5176;2437;2437;4992
5177;1440;1440;1863
5178;1432;1432;415
5179;5732;5732;871
5180;1328;1328;1820
5181;6242;6242;744
5182;1843;1843;952
5183;3722;3722;103
5184;5294;5294;2821
5185;4329;4329;4679
5186;5103;5103;4404
5187;4847;4847;1379
5188;1856;1856;3411
5189;3028;3028;2068
5190;5412;5412;2504
5191;3626;3626;1920
5192;1754;1754;2733
5193;3015;3015;2468
5194;3404;3404;3923
5195;4025;4025;2905
5196;1440;1440;4218
5197;2478;2478;1878
5198;5811;5811;1192
5199;5595;5595;4369
5200;5841;5841;799
5201;4496;4496;657
5202;3176;3176;3746
5203;1966;1966;4762
5204;3947;3947;4223
5205;5653;5653;237
5206;5286;5286;1850
5207;2443;2443;3970
5208;2267;2267;2520
5209;4387;4387;1829
5210;4124;4124;2812
5211;3678;3678;1168
5212;5642;5642;2503
5213;4829;4829;4258
5214;4660;4660;1759
5215;5716;5716;3637
5216;2719;2719;431
5217;2982;2982;1367
5218;2901;2901;4304
5219;3094;3094;1270
5220;2306;2306;3945
5221;1764;1764;2558
5222;6261;6261;2143
5223;3226;3226;1152
5224;5174;5174;2397
5225;1500;1500;1311
5226;4378;4378;2889
5227;4076;4076;4503
5228;3919;3919;1480
5229;3416;3416;3005
5230;5853;5853;413
5231;2623;2623;1931
5232;3298;3298;989
5233;1506;1506;4160
5234;2082;2082;4132
5235;4170;4170;2289
5236;5661;5661;196
5237;3936;3936;762
5238;3341;3341;1931
5239;5496;5496;4276
5240;2708;2708;3881
5241;3114;3114;3999
5242;3451;3451;4737
5243;1645;1645;4803
5244;5963;5963;2124
5245;3562;3562;4075
5246;2014;2014;4376
5247;1808;1808;1654
5248;2449;2449;2427
5249;1580;1580;3330
5250;2495;2495;588
5251;3602;3602;3352
5252;2045;2045;1904
5253;3042;3042;2877
5254;3403;3403;3587
5255;2817;2817;2026
5256;5135;5135;482
5257;2650;2650;2635
5258;3906;3906;2844
5259;4468;4468;1565
5260;3650;3650;4501
5261;2248;2248;2173
5262;2206;2206;2896
5263;5063;5063;3723
5264;2175;2175;4574
5265;1730;1730;3688
5266;3330;3330;4625
5267;2374;2374;1180
5268;2812;2812;3513
5269;4660;4660;2955
5270;2387;2387;4362
5271;4263;4263;861
5272;3389;3389;872
5273;6129;6129;1
5274;5466;5466;1479
5275;4936;4936;2279
5276;3865;3865;3708
5277;3522;3522;3057
5278;4638;4638;2859
5279;6031;6031;4949
5280;2498;2498;3043
5281;1413;1413;3997
5282;4785;4785;1560
5283;3126;3126;3892
5284;3156;3156;3404
5285;3631;3631;1649
5286;4329;4329;1890
5287;5326;5326;920
5288;2748;2748;804
5289;3660;3660;3229
5290;3266;3266;435
5291;5356;5356;492
5292;1743;1743;4979
5293;3960;3960;4346
5294;2956;2956;170
5295;3375;3375;1407
5296;5685;5685;3216
5297;3045;3045;1223
5298;3231;3231;543
5299;1675;1675;1451
5300;4574;4574;2941
5301;3887;3887;4073
5302;3572;3572;3909
5303;3432;3432;2386
5304;6209;6209;1640
5305;4510;4510;3224
5306;5286;5286;1867
5307;3936;3936;1178
5308;2082;2082;3278
5309;1399;1399;4263
5310;3292;3292;2441
5311;1646;1646;1368
5312;5426;5426;4851
5313;5004;5004;2289
5314;1298;1298;1736
5315;6061;6061;1668
5316;3451;3451;3205
5317;3558;3558;3895
5318;6178;6178;1609
5319;4248;4248;1794
5320;4020;4020;3192
5321;2610;2610;862
5322;3927;3927;2385
5323;2493;2493;3415
5324;2361;2361;3389
5325;4991;4991;665
5326;5573;5573;4413
5327;6208;6208;1295
5328;4622;4622;3913
5329;1771;1771;736
5330;2976;2976;3532
5331;1803;1803;4778
5332;2023;2023;3379
5333;4441;4441;3599
5334;3060;3060;1527
5335;2434;2434;986
5336;5016;5016;3669
5337;4124;4124;4831
5338;3536;3536;549
5339;3713;3713;2174
5340;5253;5253;3926
5341;2728;2728;198
5342;3562;3562;2799
5343;3115;3115;1834
5344;4892;4892;3173
5345;6091;6091;3739
5346;6168;6168;830
5347;4833;4833;1128
5348;5037;5037;3267
5349;2499;2499;2239
5350;3272;3272;4716
5351;4621;4621;410
5352;4552;4552;1809
5353;1584;1584;317
5354;5083;5083;4830
5355;5615;5615;1417
5356;2970;2970;1771
5357;5819;5819;4767
5358;1892;1892;3883
5359;5364;5364;4020
5360;2943;2943;2990
5361;4698;4698;1811
5362;2784;2784;609
5363;2156;2156;4126
5364;4985;4985;4540
5365;2115;2115;3147
5366;2431;2431;3139
5367;5966;5966;4309
5368;5178;5178;3587
5369;3069;3069;2690
5370;2227;2227;393
5371;4161;4161;3787
5372;3006;3006;2449
5373;3726;3726;3375
5374;5555;5555;2812
5375;1284;1284;302
5376;3677;3677;3673
5377;3406;3406;3741
5378;6120;6120;1341
5379;6063;6063;1918
5380;4533;4533;813
5381;4446;4446;3372
5382;2531;2531;4994
5383;1600;1600;4462
5384;4912;4912;4698
5385;2355;2355;4666
5386;4493;4493;4422
5387;4407;4407;1904
5388;4764;4764;4014
5389;4978;4978;3504
5390;3157;3157;3074
5391;4427;4427;1887
5392;4316;4316;1050
5393;5160;5160;1956
5394;4569;4569;94
5395;1419;1419;3710
5396;4227;4227;3013
5397;1359;1359;2104
5398;1342;1342;4579
5399;3526;3526;936
5400;2871;2871;4181
5401;3163;3163;4101
5402;5967;5967;417
5403;2068;2068;544
5404;5031;5031;2600
5405;2490;2490;4457
5406;2341;2341;37
5407;5111;5111;4893
5408;1366;1366;4074
5409;5227;5227;4758
5410;5384;5384;4400
5411;4561;4561;1013
5412;5499;5499;1427
5413;4329;4329;3394
5414;1830;1830;3394
5415;4761;4761;2138
5416;1596;1596;1402
5417;5792;5792;31
5418;2342;2342;4596
5419;1482;1482;1186
5420;2667;2667;1471
5421;3732;3732;2410
5422;4445;4445;3549
5423;1951;1951;3386
5424;3936;3936;758
5425;5142;5142;2945
5426;5868;5868;3547
5427;4528;4528;3353
5428;2768;2768;3305
5429;4175;4175;4079
5430;1697;1697;2448
5431;3057;3057;4461
5432;5609;5609;1648
5433;2882;2882;4677
5434;2706;2706;1620
5435;5544;5544;2172
5436;1475;1475;4735
5437;2237;2237;1534
5438;4506;4506;4906
5439;1904;1904;3729
5440;4587;4587;2088
5441;5986;5986;4570
5442;4260;4260;3669
5443;4908;4908;2429
5444;2640;2640;3640
5445;2985;2985;2582
5446;5920;5920;4529
5447;3413;3413;453
5448;5011;5011;212
5449;3905;3905;2458
5450;5105;5105;1265
5451;1661;1661;1093
5452;4817;4817;2195
5453;4449;4449;2682
5454;2428;2428;4811
5455;4650;4650;3763
5456;6134;6134;2058
5457;5129;5129;908
5458;5372;5372;4950
5459;1904;1904;3518
5460;4624;4624;4429
5461;1624;1624;4016
5462;3171;3171;938
5463;1644;1644;236
5464;1916;1916;3670
5465;5929;5929;3859
5466;5117;5117;3291
5467;4406;4406;381
5468;1697;1697;1466
5469;2579;2579;113
5470;1471;1471;2048
5471;4791;4791;2523
5472;2339;2339;1780
5473;5459;5459;1367
5474;2386;2386;2034
5475;4083;4083;2618
5476;2748;2748;1156
5477;1510;1510;4936
5478;3814;3814;831
5479;2621;2621;2130
5480;4022;4022;3289
5481;2791;2791;890
5482;2479;2479;190
5483;2655;2655;2958
5484;3380;3380;216
5485;5994;5994;2070
5486;2135;2135;654
5487;2817;2817;4663
5488;4567;4567;2731
5489;3405;3405;2852
5490;2572;2572;2698
5491;3833;3833;800
5492;4910;4910;3191
5493;3885;3885;3406
5494;5859;5859;1805
5495;4723;4723;2484
5496;6199;6199;2651
5497;1481;1481;4911
5498;2715;2715;3340
5499;2476;2476;4189
5500;5217;5217;3038
5501;5290;5290;1251
5502;1754;1754;1570
5503;2081;2081;2350
5504;2877;2877;83
5505;4588;4588;829
5506;3720;3720;1937
5507;2720;2720;4180
5508;5367;5367;3000
5509;5597;5597;4731
5510;3643;3643;3710
5511;1588;1588;4913
5512;6043;6043;175
5513;4663;4663;4897
5514;5980;5980;4483
5515;2199;2199;4522
5516;5905;5905;1054
5517;3095;3095;3870
5518;1853;1853;491
5519;3380;3380;2485
5520;6007;6007;483
5521;5322;5322;788
5522;2124;2124;1832
5523;4726;4726;2080
5524;4740;4740;4428
5525;1710;1710;3154
5526;5630;5630;4324
5527;5093;5093;4217
5528;3841;3841;4415
5529;1478;1478;1552
5530;6173;6173;824
5531;2433;2433;3774
5532;5232;5232;305
5533;4023;4023;1566
5534;5702;5702;4093
5535;3994;3994;622
5536;5421;5421;2793
5537;3006;3006;2062
5538;2746;2746;4731
5539;4966;4966;441
5540;3151;3151;4657
5541;5057;5057;4044
5542;2931;2931;1901
5543;5477;5477;27
5544;1518;1518;2071
5545;2008;2008;2099
5546;2854;2854;1352
5547;4690;4690;2560
5548;3732;3732;1010
5549;1333;1333;2163
5550;2360;2360;1682
5551;2423;2423;115
5552;1542;1542;4519
5553;4436;4436;2985
5554;5744;5744;3074
5555;2693;2693;1557
5556;3096;3096;2127
5557;5870;5870;3981
5558;5559;5559;549
5559;3144;3144;2445
5560;2637;2637;764
5561;1789;1789;2333
5562;4855;4855;2316
5563;4518;4518;3840
5564;3847;3847;3985
5565;3065;3065;1385
5566;3862;3862;693
5567;3318;3318;893
5568;3998;3998;3439
5569;1841;1841;3739
5570;2823;2823;707
5571;2722;2722;2293
5572;3120;3120;1226
5573;2216;2216;4762
5574;5021;5021;4690
5575;2528;2528;2071
5576;5148;5148;3265
5577;2203;2203;3789
5578;3511;3511;398
5579;3139;3139;2683
5580;2941;2941;307
5581;1588;1588;2722
5582;4410;4410;4266
5583;3487;3487;1015
5584;4945;4945;1279
5585;5276;5276;1723
5586;3488;3488;457
5587;4471;4471;4629
5588;5285;5285;2702
5589;3420;3420;958
5590;3129;3129;1492
5591;4412;4412;1589
5592;1313;1313;843
5593;3888;3888;450
5594;5785;5785;4741
5595;2347;2347;1078
5596;5399;5399;1656
5597;1635;1635;4838
5598;2510;2510;1185
5599;1886;1886;1840
5600;2962;2962;3807
5601;1518;1518;2073
5602;3905;3905;341
5603;3042;3042;4213
5604;4623;4623;132
5605;5333;5333;1347
5606;3715;3715;1589
5607;1553;1553;3361
5608;2410;2410;4128
5609;5015;5015;1538
5610;3515;3515;2745
5611;2279;2279;1133
5612;5965;5965;3025
5613;2225;2225;3618
5614;2463;2463;4399
5615;4019;4019;2730
5616;5714;5714;3143
5617;5357;5357;1983
5618;2246;2246;3109
5619;1592;1592;1266
5620;5141;5141;4204
5621;4750;4750;1608
5622;3692;3692;4382
5623;4881;4881;3435
5624;4230;4230;3212
5625;2051;2051;1092
5626;5608;5608;454
5627;4612;4612;4966
5628;4123;4123;2605
5629;2561;2561;1024
5630;2131;2131;292
5631;6156;6156;2713
5632;3005;3005;648
5633;4526;4526;901
5634;4005;4005;3133
5635;4468;4468;3867
5636;5802;5802;2765
5637;4902;4902;857
5638;2996;2996;2197
5639;1863;1863;930
5640;2336;2336;4978
5641;2475;2475;4395
5642;5525;5525;550
5643;1338;1338;2213
5644;2648;2648;1741
5645;5781;5781;2659
5646;2750;2750;2077
5647;4962;4962;3280
5648;3885;3885;2931
5649;3643;3643;2912
5650;1620;1620;4107
5651;3918;3918;2647
5652;3407;3407;4430
5653;5508;5508;2752
5654;6188;6188;4213
5655;1627;1627;3171
5656;5968;5968;413
5657;3774;3774;1969
5658;6015;6015;4495
5659;5159;5159;4220
5660;5594;5594;4423
5661;6232;6232;4740
5662;6002;6002;2365
5663;5730;5730;2495
5664;3561;3561;10
5665;4508;4508;318
5666;2464;2464;3180
5667;6017;6017;287
5668;5946;5946;2997
5669;6151;6151;2519
5670;1665;1665;2830
5671;2355;2355;863
5672;5902;5902;4313
5673;5968;5968;152
5674;2802;2802;8
5675;5339;5339;3809
5676;5353;5353;1590
5677;1686;1686;4368
5678;5388;5388;741
5679;3969;3969;1883
5680;1431;1431;1334
5681;6018;6018;1806
5682;2961;2961;1662
5683;4441;4441;3809
5684;4944;4944;497
5685;4099;4099;1156
5686;5891;5891;4041
5687;6005;6005;1120
5688;4163;4163;1918
5689;5697;5697;2520
5690;2096;2096;1182
5691;4945;4945;4817
5692;2119;2119;1838
5693;2443;2443;3062
5694;3073;3073;2037
5695;2414;2414;2929
5696;5528;5528;4593
5697;5439;5439;2131
5698;1410;1410;2489
5699;1914;1914;3461
5700;2683;2683;3984
5701;3522;3522;1453
5702;2391;2391;797
5703;2322;2322;919
5704;1991;1991;2672
5705;3734;3734;2225
5706;3807;3807;4213
5707;4139;4139;127
5708;2461;2461;2447
5709;4607;4607;600
5710;1417;1417;578
5711;4453;4453;4375
5712;2034;2034;29
5713;5321;5321;838
5714;3289;3289;3949
5715;5237;5237;4756
5716;5279;5279;1897
5717;1389;1389;2744
5718;2048;2048;2487
5719;4493;4493;86
5720;4928;4928;1559
5721;5310;5310;1409
5722;1735;1735;2521
5723;1593;1593;1994
5724;2726;2726;2445
5725;1342;1342;2325
5726;3753;3753;168
5727;2108;2108;1297
5728;1885;1885;3646
5729;5820;5820;2806
5730;4747;4747;1682
5731;3810;3810;1639
5732;4544;4544;569
5733;3511;3511;2762
5734;4255;4255;268
5735;1962;1962;1282
5736;6183;6183;130
5737;3326;3326;1957
5738;1947;1947;1307
5739;5600;5600;3562
5740;5660;5660;3481
5741;4773;4773;3746
5742;4861;4861;2829
5743;4408;4408;2405
5744;4539;4539;5000
5745;5377;5377;1649
5746;4403;4403;1984
5747;2957;2957;1235
5748;1552;1552;4659
5749;3580;3580;4284
5750;2043;2043;3330
5751;5424;5424;2906
5752;2829;2829;700
5753;6038;6038;4741
5754;6154;6154;14
5755;5569;5569;3868
5756;1540;1540;551
5757;3760;3760;3117
5758;2193;2193;4221
5759;5115;5115;466
5760;2608;2608;3903
5761;3139;3139;1061
5762;3451;3451;3195
5763;5049;5049;4409
5764;3162;3162;731
5765;3765;3765;3180
5766;3563;3563;1292
5767;4002;4002;237
5768;5430;5430;4238
5769;2707;2707;1948
5770;2426;2426;2170
5771;2893;2893;3367
5772;5947;5947;3538
5773;3767;3767;3669
5774;5287;5287;1745
5775;2484;2484;2041
5776;5299;5299;1286
5777;3362;3362;4845
5778;2617;2617;4952
5779;2625;2625;711
5780;3291;3291;1889
5781;2400;2400;2505
5782;1311;1311;3223
5783;1857;1857;4236
5784;4568;4568;2365
5785;4579;4579;165
5786;4197;4197;3246
5787;6088;6088;1225
5788;4936;4936;2067
5789;4306;4306;222
5790;4269;4269;3332
5791;4205;4205;4292
5792;2643;2643;3133
5793;1951;1951;3519
5794;6043;6043;777
5795;2903;2903;2266
5796;3090;3090;4279
5797;1846;1846;1280
5798;4044;4044;4591
5799;1653;1653;1519
5800;3889;3889;3211
5801;2654;2654;683
5802;6179;6179;3625
5803;3481;3481;3894
5804;4838;4838;390
5805;3723;3723;2434
5806;1745;1745;2436
5807;2473;2473;2182
5808;2157;2157;2365
5809;2467;2467;3412
5810;3849;3849;3074
5811;2537;2537;3461
5812;1844;1844;3237
5813;1716;1716;2101
5814;4576;4576;2433
5815;3285;3285;219
5816;1489;1489;3594
5817;2580;2580;2504
5818;5061;5061;3223
5819;4438;4438;84
5820;4192;4192;1786
5821;1855;1855;1785
5822;5205;5205;4333
5823;2986;2986;3787
5824;3593;3593;3914
5825;4350;4350;3112
5826;6209;6209;1838
5827;5306;5306;3870
5828;5212;5212;1520
5829;3767;3767;1444
5830;3372;3372;1384
5831;5222;5222;4178
5832;3823;3823;591
5833;2711;2711;4414
5834;5294;5294;3377
5835;2136;2136;1095
5836;5402;5402;1185
5837;4763;4763;866
5838;2574;2574;2291
5839;6045;6045;4536
5840;5049;5049;3673
5841;6259;6259;4647
5842;6185;6185;2348
5843;5405;5405;601
5844;6042;6042;2553
5845;1572;1572;3335
5846;5785;5785;998
5847;2722;2722;3753
5848;4110;4110;3291
5849;2007;2007;88
5850;3678;3678;302
5851;5847;5847;3485
5852;5136;5136;1538
5853;2441;2441;2652
5854;5537;5537;3218
5855;5391;5391;2181
5856;5533;5533;588
5857;1515;1515;3101
5858;2576;2576;2261
5859;5037;5037;609
5860;4439;4439;2847
5861;4476;4476;1592
5862;5654;5654;3436
5863;3864;3864;570
5864;2761;2761;210
5865;4022;4022;2154
5866;2176;2176;2907
5867;2322;2322;4116
5868;1483;1483;3961
5869;5373;5373;3450
5870;3720;3720;3806
5871;5228;5228;64
5872;2198;2198;3444
5873;6029;6029;3075
5874;2402;2402;136
5875;2504;2504;1962
5876;2849;2849;3116
5877;2296;2296;4028
5878;1516;1516;3278
5879;4308;4308;2000
5880;5853;5853;592
5881;2975;2975;3869
5882;5692;5692;4858
5883;3979;3979;3172
5884;2395;2395;1653
5885;3953;3953;2414
5886;3118;3118;2994
5887;1823;1823;1333
5888;6088;6088;157
5889;3819;3819;2945
5890;5732;5732;4636
5891;4672;4672;1795
5892;5784;5784;2901
5893;6208;6208;2981
5894;2398;2398;2377
5895;1661;1661;2782
5896;1588;1588;469
5897;3541;3541;2589
5898;1986;1986;180
5899;4537;4537;3124
5900;4605;4605;104
5901;4326;4326;4557
5902;5474;5474;363
5903;6008;6008;2587
5904;5927;5927;1282
5905;3406;3406;1730
5906;6012;6012;4128
5907;1966;1966;2760
5908;5581;5581;4190
5909;3284;3284;1336
5910;2539;2539;3070
5911;5274;5274;460
5912;2648;2648;908
5913;2147;2147;3373
5914;5715;5715;3199
5915;4564;4564;355
5916;2584;2584;4416
5917;6259;6259;1491
5918;5566;5566;768
5919;3375;3375;4145
5920;6232;6232;3227
5921;4134;4134;3560
5922;6096;6096;775
5923;5218;5218;4522
5924;2172;2172;2997
5925;3382;3382;4526
5926;2808;2808;3146
5927;1978;1978;565
5928;3856;3856;1977
5929;5836;5836;1806
5930;3091;3091;3096
5931;4451;4451;2504
5932;3601;3601;4836
5933;2879;2879;2317
5934;5088;5088;2310
5935;3141;3141;430
5936;3174;3174;2413
5937;2428;2428;3525
5938;5082;5082;4484
5939;3465;3465;2795
5940;4509;4509;3558
5941;1796;1796;893
5942;3963;3963;2869
5943;4536;4536;4607
5944;1899;1899;3352
5945;1295;1295;4885
5946;4404;4404;2518
5947;1739;1739;3032
5948;4862;4862;4190
5949;5309;5309;3505
5950;4688;4688;225
5951;1891;1891;3859
5952;5731;5731;1291
5953;4388;4388;786
5954;3596;3596;3860
5955;3131;3131;140
5956;4974;4974;2396
5957;5701;5701;234
5958;2492;2492;3739
5959;6171;6171;4080
5960;2364;2364;4066
5961;2925;2925;103
5962;2184;2184;4813
5963;4768;4768;4790
5964;3764;3764;3239
5965;4323;4323;1250
5966;2133;2133;3893
5967;3661;3661;3047
5968;4475;4475;2575
5969;5821;5821;4768
5970;5741;5741;4388
5971;3450;3450;1601
5972;5798;5798;3472
5973;5872;5872;2424
5974;3752;3752;1855
5975;5834;5834;185
5976;4477;4477;4281
5977;3509;3509;872
5978;3755;3755;3063
5979;5087;5087;4715
5980;4165;4165;2845
5981;4991;4991;1614
5982;5797;5797;538
5983;4072;4072;3475
5984;4970;4970;4736
