ID_akcija;datum;POPULACIJE_ID_populacije;TIPOVI_AKCIJA_ID_tipa_akcije;TIMOVI_ID_tima;REZERVOARI_ID_rezervoara
10036;2023-03-22;30278;6;47;
10037;2020-07-10;12;6;374;
10038;2022-10-08;24098;3;207;
10039;2020-07-12;32833;7;258;
10040;2022-09-15;17358;4;371;938
10041;2023-02-26;15171;2;404;
10042;2020-10-30;22335;1;215;29
10043;2022-07-04;15143;6;322;435
10044;2020-12-21;15162;1;377;657
10045;2020-03-11;37986;3;341;567
10046;2022-04-30;23951;3;443;224
10047;2020-04-03;33064;1;354;
10048;2022-01-31;16481;6;189;939
10049;2020-03-29;15691;3;478;107
10050;2020-01-30;30902;1;487;161
10051;2022-10-13;39514;3;473;151
10052;2021-01-30;6468;1;374;
10053;2023-12-11;20532;6;289;
10054;2022-11-17;33931;1;411;
10055;2021-01-08;36456;1;57;132
10056;2023-02-12;36011;1;84;575
10057;2021-06-04;15350;5;240;571
10058;2022-03-30;43467;3;391;
10059;2022-02-26;38686;7;55;
10060;2020-03-26;26825;5;334;607
10061;2021-05-25;44351;6;383;48
10062;2020-04-08;46777;1;209;
10063;2020-08-03;15907;3;232;685
10064;2023-12-27;7512;2;202;865
10065;2020-07-21;25104;7;321;199
10066;2023-01-28;19588;5;254;964
10067;2023-12-06;13201;3;103;
10068;2022-07-16;28169;5;495;336
10069;2022-01-25;32510;5;325;
10070;2021-04-27;28159;6;179;884
10071;2020-03-02;18084;7;142;740
10072;2021-05-08;49459;1;59;366
10073;2021-07-01;24525;6;157;360
10074;2020-10-10;36010;3;34;839
10075;2021-03-13;22905;6;10;
10076;2020-12-29;36993;6;77;313
10077;2020-03-02;12195;4;257;
10078;2023-10-17;26641;2;240;579
10079;2020-06-21;28110;5;65;40
10080;2022-07-11;41628;5;12;271
10081;2023-07-04;33088;5;427;776
10082;2020-05-30;34175;7;117;459
10083;2023-03-15;9134;1;72;
10084;2020-04-08;32396;1;311;
10085;2020-06-30;41122;2;497;
10086;2023-07-19;684;4;478;778
10087;2020-06-19;33092;4;117;730
10088;2020-04-18;35662;5;274;936
10089;2021-12-21;21907;2;95;
10090;2020-10-26;23807;5;227;
10091;2021-05-13;12662;1;376;
10092;2020-11-12;18710;5;183;458
10093;2020-01-16;13700;4;202;
10094;2020-11-04;41254;5;373;795
10095;2023-05-20;47423;2;447;226
10096;2022-11-05;32072;3;61;774
10097;2020-10-16;13646;1;97;898
10098;2021-09-23;35935;1;305;
10099;2021-01-22;15086;7;362;881
10100;2022-10-18;26334;7;84;
10101;2022-09-23;5132;1;146;46
10102;2020-11-18;14455;1;440;708
10103;2022-06-10;24445;6;150;389
10104;2023-07-17;4429;6;244;497
10105;2022-06-26;31324;7;110;
10106;2021-12-27;10179;4;376;
10107;2020-04-16;5425;3;439;433
10108;2020-09-08;24272;2;376;
10109;2022-04-15;45774;6;341;
10110;2023-06-20;30477;2;72;
10111;2022-01-29;6582;4;125;663
10112;2022-12-10;8250;4;37;618
10113;2021-12-30;39671;1;474;76
10114;2022-11-29;15266;4;219;
10115;2022-09-30;34533;3;461;
10116;2020-02-23;11206;1;169;
10117;2023-06-25;23432;1;347;
10118;2020-10-01;19613;1;323;566
10119;2021-05-04;21960;3;51;
10120;2021-07-13;10360;1;279;
10121;2023-03-06;21144;2;349;859
10122;2020-08-28;37954;4;14;592
10123;2020-08-11;49672;1;215;398
10124;2022-11-15;28865;7;47;364
10125;2022-12-09;11651;3;20;
10126;2022-04-07;16572;6;279;230
10127;2021-11-13;28335;3;313;100
10128;2020-05-21;33675;4;332;305
10129;2021-02-19;3221;7;352;452
10130;2020-06-17;7608;2;175;657
10131;2023-08-22;25285;7;245;704
10132;2020-09-15;7012;7;493;199
10133;2023-05-13;30734;5;169;765
10134;2023-11-27;30033;7;147;
10135;2020-05-02;7859;5;446;
10136;2022-12-21;40094;6;329;
10137;2022-06-24;26959;7;124;994
10138;2023-01-08;48688;2;491;
10139;2020-09-14;2734;5;128;
10140;2020-03-21;39276;1;340;
10141;2021-06-19;20646;7;11;
10142;2021-04-17;19643;6;355;
10143;2021-05-16;47026;6;311;656
10144;2021-12-02;9027;2;253;220
10145;2020-07-20;3263;3;416;445
10146;2020-11-21;11607;1;369;
10147;2023-10-04;14377;6;73;506
10148;2021-06-07;30891;4;133;488
10149;2022-05-06;19686;2;152;923
10150;2023-05-13;9449;3;199;353
10151;2023-05-04;45836;7;76;
10152;2022-04-02;23062;7;230;459
10153;2020-06-12;8215;6;454;180
10154;2021-02-25;31543;1;365;53
10155;2023-05-17;43766;5;388;880
10156;2021-12-10;36293;5;223;30
10157;2023-02-02;16603;5;53;831
10158;2021-03-10;47463;6;305;
10159;2023-10-23;26038;1;438;
10160;2021-12-18;38582;4;146;479
10161;2022-10-02;38594;3;43;272
10162;2020-04-16;39941;6;196;
10163;2022-04-26;12645;5;316;
10164;2021-12-02;26613;1;8;
10165;2022-03-26;38450;5;181;
10166;2022-01-01;2937;2;469;810
10167;2021-11-27;696;1;161;893
10168;2023-02-06;33092;6;264;
10169;2021-05-09;5167;6;183;378
10170;2021-11-16;30627;5;144;177
10171;2023-04-04;47703;4;31;932
10172;2022-11-11;6979;1;499;530
10173;2023-11-15;38715;3;108;
10174;2023-05-19;15757;7;30;293
10175;2022-05-25;19633;4;20;694
10176;2023-07-19;15178;1;105;547
10177;2023-08-11;46949;2;240;
10178;2020-09-23;38247;4;249;273
10179;2020-11-19;9549;3;255;780
10180;2023-08-31;14947;1;414;947
10181;2021-08-03;27787;5;432;387
10182;2021-10-24;23489;4;50;
10183;2022-06-03;29733;7;497;
10184;2021-01-23;18959;2;20;
10185;2023-11-22;43688;7;350;627
10186;2023-10-02;16270;3;260;
10187;2023-11-21;9370;2;417;599
10188;2023-04-15;39372;2;433;725
10189;2021-12-20;22970;7;358;472
10190;2022-12-29;6019;7;360;925
10191;2020-03-22;17433;3;53;432
10192;2021-09-03;26170;7;372;
10193;2021-02-26;4633;3;185;
10194;2023-02-04;15947;5;298;931
10195;2023-08-23;15301;2;266;981
10196;2021-12-18;26863;2;71;
10197;2022-04-03;12222;7;462;797
10198;2022-05-26;3779;3;297;160
10199;2023-01-15;3734;2;491;245
10200;2021-06-01;38996;4;76;381
10201;2022-02-26;34457;5;453;
10202;2023-04-02;37502;3;270;518
10203;2022-06-21;37859;2;28;418
10204;2020-04-22;23956;4;172;741
10205;2022-04-02;16542;1;75;6
10206;2022-03-17;41422;4;192;204
10207;2021-07-03;26721;6;97;388
10208;2021-07-13;41779;7;3;219
10209;2023-10-07;7011;5;180;718
10210;2023-11-08;26071;7;371;
10211;2021-12-31;21644;5;384;734
10212;2020-01-04;13027;7;324;41
10213;2023-04-27;18833;5;259;
10214;2020-01-11;35134;7;366;737
10215;2021-02-22;24972;3;349;
10216;2020-01-31;47030;2;345;714
10217;2023-02-22;7249;6;470;
10218;2022-11-12;14671;4;194;621
10219;2022-06-16;8274;1;167;
10220;2020-03-27;7093;6;448;311
10221;2021-07-24;22873;6;183;133
10222;2022-11-08;21786;5;394;57
10223;2023-04-18;29163;7;200;262
10224;2020-03-07;40738;6;334;46
10225;2021-06-01;38599;2;18;787
10226;2021-10-02;38576;3;213;
10227;2023-11-07;49322;3;239;
10228;2021-01-20;18072;1;103;312
10229;2020-07-10;33981;6;215;
10230;2020-02-15;20129;3;401;652
10231;2022-08-24;21967;7;127;930
10232;2021-05-30;28067;3;11;549
10233;2021-06-21;14624;6;189;704
10234;2020-02-02;40787;2;451;
10235;2022-09-24;34750;6;409;308
10236;2023-01-05;39650;6;366;490
10237;2021-02-16;34890;7;246;
10238;2020-09-09;49693;4;183;
10239;2022-06-25;46993;4;46;745
10240;2023-04-05;34892;2;242;
10241;2023-07-15;35421;4;61;638
10242;2022-03-19;173;6;142;616
10243;2022-04-08;46685;4;196;337
10244;2023-06-23;33987;5;58;327
10245;2022-09-01;19313;4;44;999
10246;2023-07-25;32586;2;435;985
10247;2020-08-16;26752;2;173;753
10248;2021-10-20;28299;5;492;589
10249;2021-11-05;20863;4;261;671
10250;2021-11-15;1065;6;279;
10251;2021-08-07;4840;2;178;413
10252;2021-08-23;26021;5;160;588
10253;2022-10-30;6930;7;34;566
10254;2021-04-20;21514;2;418;118
10255;2022-10-22;45765;1;2;287
10256;2022-12-16;17173;3;406;975
10257;2023-10-18;39162;6;374;28
10258;2021-04-24;40065;7;240;634
10259;2022-02-22;31866;5;31;
10260;2020-04-24;23078;2;293;669
10261;2020-12-16;32972;7;154;93
10262;2021-09-25;23939;2;133;212
10263;2022-06-22;18298;3;129;421
10264;2021-03-17;32642;5;55;552
10265;2022-10-09;38929;4;317;558
10266;2020-02-22;25653;7;466;
10267;2023-09-25;39515;6;447;825
10268;2023-04-27;45628;5;53;
10269;2020-01-21;45463;3;147;
10270;2020-05-08;33121;4;339;
10271;2022-05-15;18050;4;29;
10272;2023-08-16;6284;3;20;
10273;2021-03-04;28895;5;133;
10274;2020-07-29;17528;7;45;
10275;2023-05-05;45565;1;81;
10276;2020-12-31;38278;4;422;
10277;2022-08-24;1810;7;85;461
10278;2023-08-06;21983;7;171;79
10279;2022-07-09;22591;7;482;303
10280;2023-07-06;20074;1;81;20
10281;2020-02-02;15670;3;368;858
10282;2020-05-11;11920;3;262;463
10283;2023-10-02;30697;4;294;
10284;2022-01-31;6345;7;248;108
10285;2020-12-21;13470;7;387;413
10286;2020-02-16;9418;2;157;841
10287;2021-07-28;19867;1;202;56
10288;2022-11-30;39744;3;495;84
10289;2021-04-18;715;5;211;788
10290;2022-06-09;32014;4;185;
10291;2022-12-15;43003;7;137;805
10292;2023-05-08;1189;7;344;367
10293;2021-07-02;34803;4;226;894
10294;2023-05-21;8625;2;322;
10295;2020-09-24;10436;5;219;302
10296;2022-12-22;12866;7;122;767
10297;2020-12-04;1196;4;48;
10298;2021-11-29;19917;1;377;601
10299;2020-05-20;44766;6;245;
10300;2022-08-30;34502;6;498;360
10301;2021-10-10;46481;6;307;
10302;2021-08-05;33471;2;131;859
10303;2021-12-21;10322;5;398;
10304;2020-01-16;23304;5;160;713
10305;2020-03-25;22145;7;479;
10306;2020-10-26;5690;4;44;523
10307;2020-05-18;45374;4;362;53
10308;2021-10-19;34774;5;206;953
10309;2021-08-07;26525;2;139;99
10310;2020-08-14;26064;6;298;576
10311;2022-06-09;43941;1;151;920
10312;2020-02-24;24279;6;171;505
10313;2021-06-28;31418;4;134;
10314;2021-12-04;46965;1;98;834
10315;2023-11-02;49895;5;107;782
10316;2021-01-26;43629;3;139;
10317;2020-02-12;9986;2;401;874
10318;2022-05-14;44790;1;285;341
10319;2021-03-22;17746;3;385;115
10320;2021-05-19;28142;2;318;
10321;2021-06-04;23157;6;253;
10322;2021-03-08;46230;6;348;957
10323;2020-05-06;44599;6;124;63
10324;2021-03-17;3862;3;150;676
10325;2021-09-11;46049;1;178;864
10326;2021-08-23;4340;1;462;
10327;2021-12-29;47903;2;489;739
10328;2020-10-22;45424;3;439;692
10329;2021-09-12;25225;6;153;
10330;2022-10-15;30934;6;403;9
10331;2022-06-16;46338;5;373;47
10332;2021-12-02;10609;3;360;
10333;2021-11-27;39725;4;258;
10334;2022-04-04;28772;4;447;784
10335;2022-07-21;27280;7;454;
10336;2021-09-21;36047;7;376;168
10337;2023-01-23;44627;5;278;104
10338;2022-08-13;40642;3;384;516
10339;2021-12-05;11534;2;329;156
10340;2023-12-31;15205;2;97;702
10341;2021-09-28;18166;3;113;799
10342;2020-04-18;11357;4;160;260
10343;2021-07-14;48117;1;173;63
10344;2023-06-15;38117;5;301;
10345;2022-05-28;29894;4;82;802
10346;2022-03-22;12502;2;58;
10347;2021-08-23;40016;6;35;254
10348;2022-06-23;46698;2;388;309
10349;2022-12-11;46659;2;115;872
10350;2022-02-12;5961;2;184;612
10351;2023-04-02;14504;2;212;180
10352;2022-06-30;19335;7;105;155
10353;2022-08-26;15534;6;328;
10354;2021-01-29;46936;1;260;795
10355;2022-06-12;49112;5;190;866
10356;2023-10-18;373;1;212;284
10357;2021-08-24;28836;4;231;
10358;2021-08-27;30612;5;63;588
10359;2023-09-22;22983;7;430;276
10360;2020-08-01;17570;3;19;
10361;2022-10-20;45549;1;291;108
10362;2021-04-19;35719;4;78;578
10363;2022-04-25;45349;6;155;494
10364;2023-02-02;35373;7;47;
10365;2020-01-14;12889;2;421;
10366;2023-05-30;30630;6;219;958
10367;2020-10-14;40287;5;87;
10368;2022-11-19;41647;4;89;
10369;2021-09-11;49976;2;91;188
10370;2023-11-28;8424;2;294;138
10371;2023-03-14;18898;5;421;
10372;2023-08-02;32319;6;343;439
10373;2021-06-14;317;6;443;
10374;2023-06-01;12895;1;307;
10375;2020-09-28;38580;1;456;
10376;2022-04-27;43118;3;364;362
10377;2020-06-01;23116;2;477;433
10378;2020-06-30;31373;1;165;
10379;2021-11-12;27820;1;317;109
10380;2020-06-06;36895;3;281;188
10381;2021-06-20;8628;5;62;
10382;2021-03-04;36254;1;113;
10383;2023-01-20;44386;7;131;495
10384;2023-08-31;24467;2;295;
10385;2023-07-28;20556;4;124;
10386;2022-10-22;47665;2;372;822
10387;2020-08-11;17397;5;184;
10388;2022-02-17;38721;4;54;
10389;2022-10-02;34777;3;492;411
10390;2020-06-20;6723;1;133;210
10391;2020-05-05;38953;2;269;688
10392;2022-10-22;28108;4;7;303
10393;2022-07-02;40055;6;201;
10394;2022-08-29;39408;4;87;245
10395;2023-04-06;37076;7;285;807
10396;2021-12-23;3736;7;459;232
10397;2023-05-11;23840;2;465;669
10398;2021-11-02;44625;7;410;
10399;2021-08-05;30455;1;145;146
10400;2023-12-27;44603;1;341;996
10401;2022-11-19;10023;5;84;506
10402;2021-06-18;5923;1;290;152
10403;2023-08-19;38092;4;95;548
10404;2022-10-25;16281;3;195;
10405;2022-08-06;17984;3;257;
10406;2020-10-28;12946;1;217;186
10407;2020-08-30;36850;5;283;
10408;2020-03-02;16801;1;189;764
10409;2022-09-09;21720;1;67;642
10410;2023-08-20;7001;6;325;32
10411;2021-11-17;19151;5;89;730
10412;2022-05-18;31570;4;135;734
10413;2022-01-14;17623;6;237;856
10414;2023-08-18;19194;3;405;335
10415;2023-04-08;2765;3;1;
10416;2022-04-01;29973;7;314;89
10417;2021-08-20;19465;3;107;663
10418;2020-01-08;17603;1;31;490
10419;2022-06-30;2613;4;45;
10420;2023-04-28;18518;4;205;930
10421;2021-12-15;44144;5;497;
10422;2020-06-08;37495;2;230;58
10423;2023-11-06;5214;4;270;327
10424;2023-03-15;17859;7;175;
10425;2022-09-28;14276;7;234;181
10426;2022-05-24;25533;1;196;49
10427;2021-07-09;5008;1;26;973
10428;2020-07-01;6235;6;482;
10429;2023-04-09;27825;3;203;880
10430;2023-08-27;38059;7;301;
10431;2021-05-22;33874;5;71;782
10432;2021-10-27;18394;2;14;621
10433;2020-09-09;11258;7;415;267
10434;2021-11-02;6922;7;468;
10435;2023-11-21;42084;7;464;
10436;2020-11-23;34951;7;3;445
10437;2022-02-18;3851;7;389;
10438;2021-03-18;48032;1;322;
10439;2020-09-14;39623;3;365;319
10440;2021-04-07;9895;1;488;46
10441;2021-09-06;20677;3;86;564
10442;2023-04-25;35134;5;245;
10443;2021-03-17;25842;7;195;670
10444;2022-12-22;20991;1;7;105
10445;2021-10-28;34715;1;387;2
10446;2020-08-09;15122;6;269;86
10447;2021-09-07;45294;4;288;967
10448;2021-07-24;30742;5;385;
10449;2020-05-08;14605;4;75;
10450;2021-03-07;9521;2;301;731
10451;2020-11-30;957;7;305;
10452;2023-08-28;31038;3;160;
10453;2022-12-11;29569;5;245;300
10454;2020-11-26;30276;3;133;
10455;2022-09-13;17123;6;137;517
10456;2023-09-26;37447;7;316;429
10457;2021-06-15;36777;3;102;264
10458;2023-08-22;2782;3;494;560
10459;2021-08-13;41784;1;31;
10460;2021-05-16;29064;1;25;728
10461;2021-04-22;7416;5;205;673
10462;2023-01-10;23299;5;350;960
10463;2022-12-31;18478;6;30;
10464;2023-11-08;24853;7;58;197
10465;2020-06-09;38972;5;1;65
10466;2021-12-12;728;4;48;242
10467;2022-03-22;30164;5;118;715
10468;2022-06-24;48539;3;170;909
10469;2021-09-20;32403;1;302;686
10470;2022-01-01;16489;1;313;785
10471;2020-09-05;29431;6;281;689
10472;2023-08-07;46530;2;462;707
10473;2022-06-22;20922;3;385;615
10474;2022-03-20;40382;1;270;352
10475;2023-04-23;15671;3;75;560
10476;2023-03-01;32039;2;199;959
10477;2023-02-27;42477;5;422;
10478;2021-07-07;40313;6;223;
10479;2022-10-24;36752;2;463;447
10480;2021-08-24;44804;1;125;
10481;2021-03-24;32935;5;88;
10482;2020-01-01;49431;1;14;138
10483;2022-05-15;28275;7;360;461
10484;2022-10-13;28769;5;86;595
10485;2021-09-03;36813;2;208;
10486;2023-05-09;38820;5;139;164
10487;2022-07-21;36419;4;87;377
10488;2023-11-20;3007;6;199;
10489;2023-02-25;12532;7;334;
10490;2023-10-16;17786;6;150;555
10491;2022-07-03;46427;5;148;
10492;2023-07-24;34683;7;267;
10493;2021-06-22;37020;4;382;115
10494;2022-08-07;38063;5;500;310
10495;2020-08-01;23139;5;423;
10496;2022-09-28;17989;2;434;520
10497;2020-06-07;48832;7;85;837
10498;2023-07-19;41847;3;257;761
10499;2022-07-16;13220;3;38;
10500;2020-08-22;48354;4;246;
10501;2020-05-26;5783;6;312;103
10502;2023-05-27;42480;5;193;546
10503;2021-06-18;45131;1;288;269
10504;2022-01-30;42983;7;250;132
10505;2023-03-05;15997;6;405;296
10506;2022-07-08;17936;4;433;11
10507;2023-01-27;43542;2;275;4
10508;2023-07-31;38392;4;497;431
10509;2021-08-23;41656;5;333;
10510;2020-03-01;21947;6;316;
10511;2023-01-02;15449;7;216;
10512;2020-07-20;48436;3;309;110
10513;2021-09-01;10618;6;478;304
10514;2022-04-08;18447;7;167;
10515;2023-07-10;1185;4;383;
10516;2021-02-05;22293;5;180;757
10517;2022-06-17;27158;7;357;483
10518;2021-06-11;17748;2;482;907
10519;2020-10-18;31988;3;150;42
10520;2021-07-11;43951;3;120;452
10521;2020-05-26;12443;5;146;690
10522;2023-08-05;13842;2;428;
10523;2023-06-03;16540;1;494;865
10524;2021-08-25;2367;5;372;624
10525;2020-08-28;6617;2;137;
10526;2020-01-30;41683;2;444;369
10527;2023-03-03;4267;5;422;
10528;2022-02-22;31782;6;87;
10529;2021-11-02;44881;2;418;966
10530;2023-05-26;14497;6;67;
10531;2023-01-26;38837;7;1;
10532;2021-09-05;29518;1;223;
10533;2022-03-13;7240;1;458;335
10534;2021-12-14;29294;7;474;427
10535;2022-03-09;45542;3;94;714
10536;2020-06-18;32800;5;111;209
10537;2020-04-07;33184;2;431;515
10538;2020-12-12;3569;5;483;385
10539;2023-09-11;3198;3;357;
10540;2023-09-17;10198;4;205;958
10541;2022-05-12;17786;7;261;195
10542;2021-05-06;35177;3;76;352
10543;2023-06-29;8272;5;398;722
10544;2022-05-09;27411;7;372;256
10545;2020-10-13;13898;5;151;140
10546;2021-01-14;17040;2;346;968
10547;2022-04-13;1900;2;302;349
10548;2021-05-22;40206;4;442;
10549;2021-04-10;8986;6;180;438
10550;2023-09-15;4765;2;432;676
10551;2022-08-07;21970;4;390;175
10552;2020-05-12;9959;7;499;
10553;2022-11-26;26950;1;291;973
10554;2020-10-13;29256;1;279;5
10555;2021-05-02;32327;3;307;
10556;2023-04-04;13092;2;239;279
10557;2021-03-01;17804;6;332;380
10558;2020-11-20;34527;7;293;82
10559;2020-02-22;29593;7;270;48
10560;2020-05-23;27126;6;126;91
10561;2023-09-03;14374;1;24;823
10562;2022-01-05;2342;5;304;
10563;2022-06-21;33880;3;342;
10564;2023-05-08;47253;6;333;309
10565;2022-11-24;32707;1;62;
10566;2020-01-29;8163;7;166;141
10567;2021-02-08;43791;7;306;102
10568;2023-01-31;27090;4;132;519
10569;2023-09-09;17189;7;409;306
10570;2022-08-30;2840;2;126;466
10571;2020-05-26;37547;5;310;326
10572;2020-10-07;4692;2;320;178
10573;2022-10-23;14930;2;496;804
10574;2022-08-01;546;4;208;638
10575;2023-08-14;49324;5;364;754
10576;2023-07-02;8227;2;436;187
10577;2020-11-02;21005;1;265;
10578;2021-04-12;28590;1;186;922
10579;2022-10-22;29882;6;458;
10580;2023-03-11;30069;4;263;862
10581;2022-03-16;47532;6;191;309
10582;2023-03-17;37225;6;228;104
10583;2023-03-06;42425;2;205;185
10584;2022-10-25;2932;2;321;213
10585;2022-05-04;23244;7;72;
10586;2020-11-23;4354;5;321;176
10587;2022-09-10;44950;2;341;344
10588;2020-09-10;6538;7;323;576
10589;2022-12-23;22335;7;131;704
10590;2020-07-31;40630;5;424;
10591;2020-03-24;992;4;116;469
10592;2022-12-17;45146;3;106;290
10593;2020-08-10;5294;2;165;545
10594;2020-05-13;4097;4;347;
10595;2021-01-05;14748;7;396;748
10596;2021-03-02;31283;7;429;
10597;2023-04-25;30227;6;113;1
10598;2020-11-17;2389;4;98;
10599;2022-09-18;13000;7;2;
10600;2021-11-07;40162;1;394;
10601;2020-07-21;47267;5;122;491
10602;2023-02-27;34766;6;333;545
10603;2020-01-05;7839;4;337;983
10604;2020-01-25;19892;3;127;207
10605;2021-02-19;14354;1;317;604
10606;2020-05-07;28728;3;202;840
10607;2022-05-07;35480;7;406;638
10608;2020-03-13;39424;5;96;233
10609;2022-09-04;37052;7;2;
10610;2022-02-20;21474;3;279;231
10611;2023-05-10;5850;4;246;
10612;2020-07-12;2194;7;432;
10613;2022-05-09;45481;4;43;909
10614;2021-02-06;5197;1;320;24
10615;2023-05-03;1092;4;128;
10616;2021-11-09;33783;6;164;903
10617;2022-12-26;47519;6;181;59
10618;2021-12-02;39992;2;444;662
10619;2023-07-10;6871;5;22;
10620;2022-11-27;43439;1;150;647
10621;2020-07-03;41134;7;309;
10622;2020-05-01;34466;5;130;273
10623;2023-12-09;44265;6;271;
10624;2021-07-17;32805;7;349;306
10625;2022-12-22;38225;7;316;274
10626;2022-08-25;12321;4;387;609
10627;2023-12-30;47015;3;264;14
10628;2021-03-14;44435;7;269;984
10629;2022-05-23;27723;1;126;168
10630;2023-11-18;38053;1;175;
10631;2023-11-16;31024;7;149;
10632;2023-10-07;34888;7;465;459
10633;2022-10-21;24021;1;474;441
10634;2022-10-27;1926;2;141;768
10635;2023-10-04;15456;2;325;
10636;2022-02-20;29487;6;13;617
10637;2021-12-25;22538;2;31;532
10638;2023-10-04;29539;4;164;384
10639;2021-07-24;30151;4;72;460
10640;2023-04-02;7303;4;489;
10641;2022-10-21;27926;6;28;934
10642;2020-05-14;22564;2;211;828
10643;2022-01-16;15591;3;314;683
10644;2021-11-18;20350;1;149;628
10645;2023-02-23;34610;3;56;885
10646;2022-07-24;770;3;357;874
10647;2020-04-18;28083;3;122;38
10648;2020-07-22;32650;7;473;455
10649;2022-04-25;14238;6;232;277
10650;2022-07-10;30090;5;166;566
10651;2021-01-11;16295;2;429;425
10652;2020-03-14;44126;1;249;266
10653;2021-05-14;14272;7;355;840
10654;2022-11-11;24022;6;247;
10655;2022-07-14;5608;4;128;
10656;2020-07-07;11289;1;433;573
10657;2022-10-30;49958;7;305;326
10658;2021-09-21;24533;2;104;442
10659;2023-01-05;39256;7;219;
10660;2023-07-18;30076;4;481;
10661;2020-12-08;44668;1;172;
10662;2020-05-20;42285;1;153;
10663;2020-02-04;3616;5;145;873
10664;2020-02-14;18376;5;10;21
10665;2023-06-09;9041;7;34;
10666;2021-01-08;47575;6;187;571
10667;2023-01-08;47636;6;117;8
10668;2022-11-16;25344;5;83;20
10669;2023-11-29;3708;3;217;
10670;2022-05-27;40245;1;282;
10671;2023-03-28;14100;2;197;
10672;2022-06-12;38595;5;485;676
10673;2022-08-19;4159;3;169;566
10674;2021-11-30;42831;5;272;
10675;2021-04-20;20653;6;215;
10676;2020-02-20;20826;1;345;216
10677;2023-11-05;2511;6;381;14
10678;2021-03-02;13836;6;184;896
10679;2022-08-14;49257;5;452;663
10680;2021-06-16;30824;5;333;850
10681;2020-06-17;41536;2;150;
10682;2020-10-05;47193;1;478;325
10683;2021-02-22;33408;6;265;347
10684;2021-11-19;7364;4;407;
10685;2023-01-14;12045;1;367;690
10686;2022-08-29;11757;5;447;
10687;2022-02-23;41075;6;84;218
10688;2022-08-22;40468;4;491;185
10689;2022-01-08;24098;7;77;
10690;2020-08-19;13109;6;338;395
10691;2021-04-07;10487;1;95;839
10692;2022-05-18;1303;2;242;970
10693;2021-10-27;28482;5;487;
10694;2022-03-23;46241;1;31;560
10695;2023-03-06;3723;3;335;939
10696;2023-01-27;36231;7;385;328
10697;2023-02-23;4326;4;204;720
10698;2022-03-07;40184;3;249;608
10699;2021-08-16;47972;6;119;147
10700;2020-03-03;24393;2;395;356
10701;2023-08-14;49044;7;102;193
10702;2023-10-12;34920;5;117;139
10703;2021-10-08;27374;1;15;190
10704;2022-03-28;221;2;377;10
10705;2020-01-09;5288;4;317;
10706;2023-05-11;26732;7;134;244
10707;2020-04-16;16117;1;302;251
10708;2023-01-25;43222;1;358;
10709;2023-09-13;41481;6;184;
10710;2021-01-06;28682;5;375;845
10711;2021-11-06;11394;4;52;288
10712;2023-02-01;33900;4;279;369
10713;2023-08-26;38871;2;448;
10714;2023-01-07;22192;4;41;
10715;2023-12-31;12661;3;32;595
10716;2021-11-15;44593;1;182;865
10717;2022-05-12;35325;7;303;730
10718;2020-06-15;28588;3;6;410
10719;2021-07-12;27790;6;362;873
10720;2022-05-18;44098;3;64;996
10721;2021-07-02;35641;2;161;
10722;2020-05-20;40937;7;476;697
10723;2020-07-26;6390;2;315;36
10724;2022-06-25;42030;4;477;606
10725;2021-01-07;32117;3;3;300
10726;2023-01-04;10272;2;278;458
10727;2022-08-07;30993;5;279;545
10728;2022-05-02;40063;4;169;
10729;2020-11-16;45124;4;196;
10730;2023-04-17;42971;5;181;
10731;2022-12-21;48162;1;177;417
10732;2022-05-28;7771;4;299;849
10733;2022-09-19;43453;4;366;146
10734;2023-09-29;27950;6;386;190
10735;2021-11-25;45798;2;294;
10736;2022-10-18;4418;3;118;771
10737;2021-06-11;45105;6;305;513
10738;2022-08-18;47778;6;82;102
10739;2023-07-02;30951;1;231;
